Date,Year,Month,Day,RetroID,Visitor,Home,Site,Home,FirstBase,SecondBase,ThirdBase,LeftField,RightField,AllUmpires,Ejections,Changes
1938/05/01,1938,05,01,WS1193805010,New York Yankees,Washington Senators,Griffith Stadium,George Moriarty,Lou Kolls,(none),(none),,,George Moriarty;Lou Kolls,,
1938/05/02,1938,05,02,WS1193805020,New York Yankees,Washington Senators,Griffith Stadium,Lou Kolls,George Moriarty,(none),(none),,,Lou Kolls;George Moriarty,,
1938/05/03,1938,05,03,WS1193805030,Cleveland Guardians,Washington Senators,Griffith Stadium,Bill Summers,John Quinn,(none),Eddie Rommel,,,Bill Summers;John Quinn;Eddie Rommel,,
1938/05/04,1938,05,04,WS1193805040,Cleveland Guardians,Washington Senators,Griffith Stadium,John Quinn,Eddie Rommel,(none),Bill Summers,,,John Quinn;Eddie Rommel;Bill Summers,Bucky Harris ejected by Eddie Rommel,
1938/05/05,1938,05,05,WS1193805050,Cleveland Guardians,Washington Senators,Griffith Stadium,Eddie Rommel,Bill Summers,(none),John Quinn,,,Eddie Rommel;Bill Summers;John Quinn,,
1938/05/06,1938,05,06,WS1193805060,Chicago White Sox,Washington Senators,Griffith Stadium,Bill Summers,John Quinn,(none),Eddie Rommel,,,Bill Summers;John Quinn;Eddie Rommel,,
1938/05/07,1938,05,07,WS1193805070,Chicago White Sox,Washington Senators,Griffith Stadium,John Quinn,Bill Summers,(none),Eddie Rommel,,,John Quinn;Bill Summers;Eddie Rommel,Mike Kreevich ejected by John Quinn,
1938/05/08,1938,05,08,WS1193805080,St.Louis Browns,Washington Senators,Griffith Stadium,Bill McGowan,Cal Hubbard,(none),(none),,,Bill McGowan;Cal Hubbard,,
1938/05/09,1938,05,09,WS1193805090,St.Louis Browns,Washington Senators,Griffith Stadium,Cal Hubbard,Bill McGowan,(none),(none),,,Cal Hubbard;Bill McGowan,,
1938/05/10,1938,05,10,WS1193805100,St.Louis Browns,Washington Senators,Griffith Stadium,Bill McGowan,Cal Hubbard,(none),(none),,,Bill McGowan;Cal Hubbard,,
1938/05/11,1938,05,11,WS1193805110,Detroit Tigers,Washington Senators,Griffith Stadium,Cal Hubbard,Bill McGowan,(none),(none),,,Cal Hubbard;Bill McGowan,,
1938/05/12,1938,05,12,WS1193805120,Detroit Tigers,Washington Senators,Griffith Stadium,Bill McGowan,Cal Hubbard,(none),(none),,,Bill McGowan;Cal Hubbard,,
1938/05/28,1938,05,28,WS1193805280,Boston Red Sox,Washington Senators,Griffith Stadium,Bill McGowan,Cal Hubbard,(none),(none),,,Bill McGowan;Cal Hubbard,,
1938/05/29,1938,05,29,WS1193805290,Boston Red Sox,Washington Senators,Griffith Stadium,Cal Hubbard,Bill McGowan,(none),Eddie Rommel,,,Cal Hubbard;Bill McGowan;Eddie Rommel,,
1938/06/01,1938,06,01,WS1193806010,Chicago White Sox,Washington Senators,Griffith Stadium,George Moriarty,Lou Kolls,(none),(none),,,George Moriarty;Lou Kolls,,
1938/06/02,1938,06,02,WS1193806020,Chicago White Sox,Washington Senators,Griffith Stadium,Lou Kolls,George Moriarty,(none),(none),,,Lou Kolls;George Moriarty,,
1938/06/03,1938,06,03,WS1193806030,Chicago White Sox,Washington Senators,Griffith Stadium,George Moriarty,Lou Kolls,(none),(none),,,George Moriarty;Lou Kolls,,
1938/06/04,1938,06,04,WS1193806040,Cleveland Guardians,Washington Senators,Griffith Stadium,Lou Kolls,George Moriarty,(none),(none),,,Lou Kolls;George Moriarty,,
1938/06/05,1938,06,05,WS1193806050,Cleveland Guardians,Washington Senators,Griffith Stadium,George Moriarty,Lou Kolls,(none),Joe Rue,,,George Moriarty;Lou Kolls;Joe Rue,,
1938/06/06,1938,06,06,WS1193806060,Cleveland Guardians,Washington Senators,Griffith Stadium,Lou Kolls,Joe Rue,(none),George Moriarty,,,Lou Kolls;Joe Rue;George Moriarty,Johnny Allen ejected by George Moriarty;Roy Weatherly ejected by George Moriarty,
1938/06/07,1938,06,07,WS1193806070,St.Louis Browns,Washington Senators,Griffith Stadium,Joe Rue,Harry Geisel,(none),Steve Basil,,,Joe Rue;Harry Geisel;Steve Basil,,
1938/06/08,1938,06,08,WS1193806080,St.Louis Browns,Washington Senators,Griffith Stadium,Harry Geisel,Steve Basil,(none),Joe Rue,,,Harry Geisel;Steve Basil;Joe Rue,,
1938/06/09,1938,06,09,WS1193806090,St.Louis Browns,Washington Senators,Griffith Stadium,Steve Basil,Joe Rue,(none),Harry Geisel,,,Steve Basil;Joe Rue;Harry Geisel,,
1938/06/10,1938,06,10,WS1193806100,Detroit Tigers,Washington Senators,Griffith Stadium,Joe Rue,Harry Geisel,(none),(none),,,Joe Rue;Harry Geisel,Buddy Myer ejected by Joe Rue;Goose Goslin ejected by Joe Rue,
1938/06/11,1938,06,11,WS1193806110,Detroit Tigers,Washington Senators,Griffith Stadium,Harry Geisel,Joe Rue,(none),(none),,,Harry Geisel;Joe Rue,,
1938/07/04,1938,07,04,WS1193807041,New York Yankees,Washington Senators,Griffith Stadium,Bill Summers,Cal Hubbard,(none),Joe Rue,,,Bill Summers;Cal Hubbard;Joe Rue,,
1938/07/04,1938,07,04,WS1193807042,New York Yankees,Washington Senators,Griffith Stadium,Cal Hubbard,Joe Rue,(none),Bill Summers,,,Cal Hubbard;Joe Rue;Bill Summers,,
1938/07/08,1938,07,08,WS1193807080,Philadelphia Athletics,Washington Senators,Griffith Stadium,Bill McGowan,Bill Grieve,(none),John Quinn,,,Bill McGowan;Bill Grieve;John Quinn,,
1938/07/09,1938,07,09,WS1193807090,Philadelphia Athletics,Washington Senators,Griffith Stadium,Bill Grieve,John Quinn,(none),Bill McGowan,,,Bill Grieve;John Quinn;Bill McGowan,,
1938/07/10,1938,07,10,WS1193807101,Philadelphia Athletics,Washington Senators,Griffith Stadium,John Quinn,Bill McGowan,(none),Bill Grieve,,,John Quinn;Bill McGowan;Bill Grieve,,
1938/07/12,1938,07,12,WS1193807120,Cleveland Guardians,Washington Senators,Griffith Stadium,Joe Rue,Bill Summers,(none),Steve Basil,,,Joe Rue;Bill Summers;Steve Basil,Johnny Bassler ejected by Bill Summers,
1938/07/13,1938,07,13,WS1193807130,Cleveland Guardians,Washington Senators,Griffith Stadium,Bill Summers,Steve Basil,(none),Joe Rue,,,Bill Summers;Steve Basil;Joe Rue,,
1938/07/14,1938,07,14,WS1193807140,Cleveland Guardians,Washington Senators,Griffith Stadium,Steve Basil,Joe Rue,(none),Bill Summers,,,Steve Basil;Joe Rue;Bill Summers,,
1938/07/15,1938,07,15,WS1193807150,Chicago White Sox,Washington Senators,Griffith Stadium,Joe Rue,Bill Summers,(none),Steve Basil,,,Joe Rue;Bill Summers;Steve Basil,,
1938/07/19,1938,07,19,WS1193807190,Detroit Tigers,Washington Senators,Griffith Stadium,Harry Geisel,Bill McGowan,(none),Bill Grieve,,,Harry Geisel;Bill McGowan;Bill Grieve,,
1938/07/20,1938,07,20,WS1193807200,Detroit Tigers,Washington Senators,Griffith Stadium,Bill McGowan,Bill Grieve,(none),Harry Geisel,,,Bill McGowan;Bill Grieve;Harry Geisel,,
1938/07/21,1938,07,21,WS1193807210,Detroit Tigers,Washington Senators,Griffith Stadium,Bill Grieve,Harry Geisel,(none),Bill McGowan,,,Bill Grieve;Harry Geisel;Bill McGowan,,
1938/07/22,1938,07,22,WS1193807220,St.Louis Browns,Washington Senators,Griffith Stadium,Harry Geisel,Bill McGowan,(none),Bill Grieve,,,Harry Geisel;Bill McGowan;Bill Grieve,,
1938/08/12,1938,08,12,WS1193808120,Boston Red Sox,Washington Senators,Griffith Stadium,Bill Summers,Bill McGowan,(none),(none),,,Bill Summers;Bill McGowan,,
1938/08/13,1938,08,13,WS1193808130,Boston Red Sox,Washington Senators,Griffith Stadium,Bill McGowan,Bill Summers,(none),(none),,,Bill McGowan;Bill Summers,,
1938/08/16,1938,08,16,WS1193808161,New York Yankees,Washington Senators,Griffith Stadium,Bill McGowan,Bill Summers,(none),(none),,,Bill McGowan;Bill Summers,,
1938/08/16,1938,08,16,WS1193808162,New York Yankees,Washington Senators,Griffith Stadium,Bill Summers,Bill McGowan,(none),(none),,,Bill Summers;Bill McGowan,,
1938/08/18,1938,08,18,WS1193808181,New York Yankees,Washington Senators,Griffith Stadium,Bill McGowan,Bill Summers,(none),(none),,,Bill McGowan;Bill Summers,,
1938/08/18,1938,08,18,WS1193808182,New York Yankees,Washington Senators,Griffith Stadium,Bill Summers,Bill McGowan,(none),(none),,,Bill Summers;Bill McGowan,,
1938/08/23,1938,08,23,WS1193808230,St.Louis Browns,Washington Senators,Griffith Stadium,George Moriarty,Eddie Rommel,(none),(none),,,George Moriarty;Eddie Rommel,,
1938/08/24,1938,08,24,WS1193808240,St.Louis Browns,Washington Senators,Griffith Stadium,Eddie Rommel,George Moriarty,(none),(none),,,Eddie Rommel;George Moriarty,Al Simmons ejected by Eddie Rommel,
1938/08/25,1938,08,25,WS1193808250,Detroit Tigers,Washington Senators,Griffith Stadium,George Moriarty,Eddie Rommel,(none),(none),,,George Moriarty;Eddie Rommel,,
1938/08/26,1938,08,26,WS1193808260,Detroit Tigers,Washington Senators,Griffith Stadium,Eddie Rommel,George Moriarty,(none),(none),,,Eddie Rommel;George Moriarty,,
1938/08/27,1938,08,27,WS1193808270,Detroit Tigers,Washington Senators,Griffith Stadium,George Moriarty,Eddie Rommel,(none),(none),,,George Moriarty;Eddie Rommel,,
1938/08/28,1938,08,28,WS1193808280,Cleveland Guardians,Washington Senators,Griffith Stadium,Steve Basil,George Pipgras,(none),John Quinn,,,Steve Basil;George Pipgras;John Quinn,Bucky Harris ejected by Steve Basil,
1938/08/29,1938,08,29,WS1193808290,Cleveland Guardians,Washington Senators,Griffith Stadium,George Pipgras,John Quinn,(none),Steve Basil,,,George Pipgras;John Quinn;Steve Basil,,
1938/09/05,1938,09,05,WS1193809051,Boston Red Sox,Washington Senators,Griffith Stadium,Joe Rue,Bill Grieve,(none),Cal Hubbard,,,Joe Rue;Bill Grieve;Cal Hubbard,,
1938/09/05,1938,09,05,WS1193809052,Boston Red Sox,Washington Senators,Griffith Stadium,Bill Grieve,Cal Hubbard,(none),Joe Rue,,,Bill Grieve;Cal Hubbard;Joe Rue,,
1938/09/08,1938,09,08,WS1193809080,Philadelphia Athletics,Washington Senators,Griffith Stadium,Bill Grieve,Cal Hubbard,(none),Joe Rue,,,Bill Grieve;Cal Hubbard;Joe Rue,Billy Werber ejected by Bill Grieve;Buddy Myer ejected by Bill Grieve,
1938/09/09,1938,09,09,WS1193809090,New York Yankees,Washington Senators,Griffith Stadium,Cal Hubbard,Joe Rue,(none),Bill Grieve,,,Cal Hubbard;Joe Rue;Bill Grieve,,
1938/09/10,1938,09,10,WS1193809100,New York Yankees,Washington Senators,Griffith Stadium,Joe Rue,Bill Grieve,(none),Cal Hubbard,,,Joe Rue;Bill Grieve;Cal Hubbard,Zeke Bonura ejected by Cal Hubbard,
1938/09/11,1938,09,11,WS1193809110,New York Yankees,Washington Senators,Griffith Stadium,Bill Grieve,Cal Hubbard,(none),Joe Rue,,,Bill Grieve;Cal Hubbard;Joe Rue,,
1939/04/21,1939,04,21,BOS193904210,Philadelphia Athletics,Boston Red Sox,Fenway Park,Bill Summers,Steve Basil,(none),Red Ormsby,,,Bill Summers;Steve Basil;Red Ormsby,,
1939/04/22,1939,04,22,BOS193904220,Philadelphia Athletics,Boston Red Sox,Fenway Park,Steve Basil,Red Ormsby,(none),Bill Summers,,,Steve Basil;Red Ormsby;Bill Summers,,
1939/04/23,1939,04,23,BOS193904230,Philadelphia Athletics,Boston Red Sox,Fenway Park,Red Ormsby,Bill Summers,(none),Steve Basil,,,Red Ormsby;Bill Summers;Steve Basil,,
1939/04/24,1939,04,24,BOS193904240,Washington Senators,Boston Red Sox,Fenway Park,Bill Summers,Steve Basil,Red Ormsby,George Pipgras,,,Bill Summers;Steve Basil;Red Ormsby;George Pipgras,,
1939/04/25,1939,04,25,BOS193904250,Washington Senators,Boston Red Sox,Fenway Park,Steve Basil,George Pipgras,(none),Red Ormsby,,,Steve Basil;George Pipgras;Red Ormsby,,
1939/05/16,1939,05,16,BOS193905160,Chicago White Sox,Boston Red Sox,Fenway Park,Harry Geisel,Lou Kolls,(none),Joe Rue,,,Harry Geisel;Lou Kolls;Joe Rue,,
1939/05/17,1939,05,17,BOS193905170,Chicago White Sox,Boston Red Sox,Fenway Park,Lou Kolls,Joe Rue,(none),Harry Geisel,,,Lou Kolls;Joe Rue;Harry Geisel,Jackie Hayes ejected by Lou Kolls,
1939/05/18,1939,05,18,BOS193905180,Chicago White Sox,Boston Red Sox,Fenway Park,Joe Rue,Harry Geisel,(none),Lou Kolls,,,Joe Rue;Harry Geisel;Lou Kolls,,
1939/05/19,1939,05,19,BOS193905190,St.Louis Browns,Boston Red Sox,Fenway Park,Harry Geisel,Lou Kolls,(none),Joe Rue,,,Harry Geisel;Lou Kolls;Joe Rue,,
1939/05/20,1939,05,20,BOS193905200,St.Louis Browns,Boston Red Sox,Fenway Park,Lou Kolls,Joe Rue,(none),Harry Geisel,,,Lou Kolls;Joe Rue;Harry Geisel,,
1939/05/21,1939,05,21,BOS193905210,Detroit Tigers,Boston Red Sox,Fenway Park,Bill Grieve,Bill McGowan,(none),John Quinn,,,Bill Grieve;Bill McGowan;John Quinn,,
1939/05/23,1939,05,23,BOS193905230,Detroit Tigers,Boston Red Sox,Fenway Park,Bill McGowan,John Quinn,(none),Bill Grieve,,,Bill McGowan;John Quinn;Bill Grieve,,
1939/05/24,1939,05,24,BOS193905240,Cleveland Guardians,Boston Red Sox,Fenway Park,John Quinn,Bill Grieve,(none),Bill McGowan,,,John Quinn;Bill Grieve;Bill McGowan,,
1939/05/25,1939,05,25,BOS193905250,Cleveland Guardians,Boston Red Sox,Fenway Park,Bill Grieve,Bill McGowan,(none),John Quinn,,,Bill Grieve;Bill McGowan;John Quinn,,
1939/05/26,1939,05,26,BOS193905260,Washington Senators,Boston Red Sox,Fenway Park,George Pipgras,Steve Basil,Bill Summers,Red Ormsby,,,George Pipgras;Steve Basil;Bill Summers;Red Ormsby,,
1939/05/27,1939,05,27,BOS193905271,Washington Senators,Boston Red Sox,Fenway Park,Steve Basil,Bill Summers,Red Ormsby,George Pipgras,,,Steve Basil;Bill Summers;Red Ormsby;George Pipgras,,
1939/05/27,1939,05,27,BOS193905272,Washington Senators,Boston Red Sox,Fenway Park,Bill Summers,Red Ormsby,George Pipgras,Steve Basil,,,Bill Summers;Red Ormsby;George Pipgras;Steve Basil,,
1939/05/28,1939,05,28,BOS193905280,Washington Senators,Boston Red Sox,Fenway Park,Red Ormsby,George Pipgras,Steve Basil,Bill Summers,,,Red Ormsby;George Pipgras;Steve Basil;Bill Summers,,
1939/05/29,1939,05,29,BOS193905290,New York Yankees,Boston Red Sox,Fenway Park,George Pipgras,Steve Basil,Bill Summers,Red Ormsby,,,George Pipgras;Steve Basil;Bill Summers;Red Ormsby,,
1939/05/30,1939,05,30,BOS193905301,New York Yankees,Boston Red Sox,Fenway Park,Steve Basil,Bill Summers,Red Ormsby,George Pipgras,,,Steve Basil;Bill Summers;Red Ormsby;George Pipgras,,
1939/05/30,1939,05,30,BOS193905302,New York Yankees,Boston Red Sox,Fenway Park,Bill Summers,Red Ormsby,George Pipgras,Steve Basil,,,Bill Summers;Red Ormsby;George Pipgras;Steve Basil,,
1939/06/14,1939,06,14,BOS193906141,Detroit Tigers,Boston Red Sox,Fenway Park,Eddie Rommel,Cal Hubbard,(none),(none),,,Eddie Rommel;Cal Hubbard,,
1939/06/14,1939,06,14,BOS193906142,Detroit Tigers,Boston Red Sox,Fenway Park,Cal Hubbard,Eddie Rommel,(none),(none),,,Cal Hubbard;Eddie Rommel,,
1939/06/15,1939,06,15,BOS193906150,Detroit Tigers,Boston Red Sox,Fenway Park,Eddie Rommel,Lou Kolls,(none),Cal Hubbard,,,Eddie Rommel;Lou Kolls;Cal Hubbard,,
1939/06/16,1939,06,16,BOS193906160,Detroit Tigers,Boston Red Sox,Fenway Park,Lou Kolls,Cal Hubbard,(none),Eddie Rommel,,,Lou Kolls;Cal Hubbard;Eddie Rommel,,
1939/06/18,1939,06,18,BOS193906181,Cleveland Guardians,Boston Red Sox,Fenway Park,Cal Hubbard,Eddie Rommel,(none),Lou Kolls,,,Cal Hubbard;Eddie Rommel;Lou Kolls,,
1939/06/18,1939,06,18,BOS193906182,Cleveland Guardians,Boston Red Sox,Fenway Park,Eddie Rommel,Lou Kolls,(none),Cal Hubbard,,,Eddie Rommel;Lou Kolls;Cal Hubbard,,
1939/06/20,1939,06,20,BOS193906200,St.Louis Browns,Boston Red Sox,Fenway Park,Red Ormsby,Bill Summers,(none),Bill Grieve,,,Red Ormsby;Bill Summers;Bill Grieve,,
1939/06/21,1939,06,21,BOS193906210,St.Louis Browns,Boston Red Sox,Fenway Park,Bill Summers,Bill Grieve,(none),Red Ormsby,,,Bill Summers;Bill Grieve;Red Ormsby,,
1939/06/22,1939,06,22,BOS193906220,St.Louis Browns,Boston Red Sox,Fenway Park,Bill Grieve,Red Ormsby,(none),Bill Summers,,,Bill Grieve;Red Ormsby;Bill Summers,,
1939/06/24,1939,06,24,BOS193906240,Chicago White Sox,Boston Red Sox,Fenway Park,Red Ormsby,Bill Summers,(none),Bill Grieve,,,Red Ormsby;Bill Summers;Bill Grieve,,
1939/06/29,1939,06,29,BOS193906290,Philadelphia Athletics,Boston Red Sox,Fenway Park,George Pipgras,John Quinn,(none),Bill McGowan,,,George Pipgras;John Quinn;Bill McGowan,,
1939/07/01,1939,07,01,BOS193907010,New York Yankees,Boston Red Sox,Fenway Park,Bill Grieve,Bill Summers,(none),Lou Kolls,,,Bill Grieve;Bill Summers;Lou Kolls,,
1939/07/02,1939,07,02,BOS193907021,New York Yankees,Boston Red Sox,Fenway Park,Bill Summers,Lou Kolls,(none),Bill Grieve,,,Bill Summers;Lou Kolls;Bill Grieve,,
1939/07/02,1939,07,02,BOS193907022,New York Yankees,Boston Red Sox,Fenway Park,Lou Kolls,Bill Grieve,(none),Bill Summers,,,Lou Kolls;Bill Grieve;Bill Summers,Jake Powell ejected by Lou Kolls,
1939/07/25,1939,07,25,BOS193907251,Chicago White Sox,Boston Red Sox,Fenway Park,John Quinn,Bill McGowan,(none),Joe Rue,,,John Quinn;Bill McGowan;Joe Rue,,
1939/07/25,1939,07,25,BOS193907252,Chicago White Sox,Boston Red Sox,Fenway Park,Bill McGowan,Joe Rue,(none),John Quinn,,,Bill McGowan;Joe Rue;John Quinn,,
1939/07/26,1939,07,26,BOS193907261,Chicago White Sox,Boston Red Sox,Fenway Park,Joe Rue,John Quinn,(none),Bill McGowan,,,Joe Rue;John Quinn;Bill McGowan,,
1939/07/26,1939,07,26,BOS193907262,Chicago White Sox,Boston Red Sox,Fenway Park,John Quinn,Bill McGowan,(none),Joe Rue,,,John Quinn;Bill McGowan;Joe Rue,,
1939/07/27,1939,07,27,BOS193907270,Chicago White Sox,Boston Red Sox,Fenway Park,Bill McGowan,Joe Rue,(none),John Quinn,,,Bill McGowan;Joe Rue;John Quinn,,
1939/07/28,1939,07,28,BOS193907280,St.Louis Browns,Boston Red Sox,Fenway Park,Joe Rue,John Quinn,(none),Bill McGowan,,,Joe Rue;John Quinn;Bill McGowan,,
1939/07/29,1939,07,29,BOS193907290,St.Louis Browns,Boston Red Sox,Fenway Park,John Quinn,Bill McGowan,(none),Joe Rue,,,John Quinn;Bill McGowan;Joe Rue,,
1939/07/30,1939,07,30,BOS193907300,St.Louis Browns,Boston Red Sox,Fenway Park,Bill McGowan,Joe Rue,(none),John Quinn,,,Bill McGowan;Joe Rue;John Quinn,Fred Haney ejected by Bill McGowan,
1939/08/01,1939,08,01,BOS193908010,Cleveland Guardians,Boston Red Sox,Fenway Park,Cal Hubbard,Lou Kolls,(none),Eddie Rommel,,,Cal Hubbard;Lou Kolls;Eddie Rommel,Ossie Vitt ejected by Cal Hubbard;Bruce Campbell ejected by Cal Hubbard;Harry Eisenstat ejected by Cal Hubbard;Odell Hale ejected by Eddie Rommel,
1939/08/02,1939,08,02,BOS193908021,Cleveland Guardians,Boston Red Sox,Fenway Park,Lou Kolls,Eddie Rommel,(none),Cal Hubbard,,,Lou Kolls;Eddie Rommel;Cal Hubbard,,
1939/08/02,1939,08,02,BOS193908022,Cleveland Guardians,Boston Red Sox,Fenway Park,Eddie Rommel,Cal Hubbard,(none),Lou Kolls,,,Eddie Rommel;Cal Hubbard;Lou Kolls,,
1939/08/03,1939,08,03,BOS193908030,Cleveland Guardians,Boston Red Sox,Fenway Park,Cal Hubbard,Lou Kolls,(none),Eddie Rommel,,,Cal Hubbard;Lou Kolls;Eddie Rommel,,
1939/08/05,1939,08,05,BOS193908050,Detroit Tigers,Boston Red Sox,Fenway Park,Lou Kolls,Eddie Rommel,(none),Cal Hubbard,,,Lou Kolls;Eddie Rommel;Cal Hubbard,,
1939/08/08,1939,08,08,BOS193908080,Philadelphia Athletics,Boston Red Sox,Fenway Park,Bill Summers,George Pipgras,(none),Steve Basil,,,Bill Summers;George Pipgras;Steve Basil,,
1939/08/09,1939,08,09,BOS193908091,Philadelphia Athletics,Boston Red Sox,Fenway Park,George Pipgras,Steve Basil,(none),Bill Summers,,,George Pipgras;Steve Basil;Bill Summers,,
1939/08/09,1939,08,09,BOS193908092,Philadelphia Athletics,Boston Red Sox,Fenway Park,Steve Basil,Bill Summers,(none),George Pipgras,,,Steve Basil;Bill Summers;George Pipgras,,
1939/08/10,1939,08,10,BOS193908100,Philadelphia Athletics,Boston Red Sox,Fenway Park,Bill Summers,George Pipgras,(none),Steve Basil,,,Bill Summers;George Pipgras;Steve Basil,,
1939/08/12,1939,08,12,BOS193908120,Washington Senators,Boston Red Sox,Fenway Park,George Pipgras,Steve Basil,(none),Bill Summers,,,George Pipgras;Steve Basil;Bill Summers,,
1939/08/13,1939,08,13,BOS193908132,Washington Senators,Boston Red Sox,Fenway Park,Bill Summers,George Pipgras,(none),Steve Basil,,,Bill Summers;George Pipgras;Steve Basil,,
1939/09/02,1939,09,02,BOS193909020,New York Yankees,Boston Red Sox,Fenway Park,Cal Hubbard,Lou Kolls,(none),Eddie Rommel,,,Cal Hubbard;Lou Kolls;Eddie Rommel,,
1939/09/03,1939,09,03,BOS193909031,New York Yankees,Boston Red Sox,Fenway Park,Eddie Rommel,Lou Kolls,(none),Cal Hubbard,,,Eddie Rommel;Lou Kolls;Cal Hubbard,,
1939/09/03,1939,09,03,BOS193909032,New York Yankees,Boston Red Sox,Fenway Park,Cal Hubbard,Lou Kolls,(none),Eddie Rommel,,,Cal Hubbard;Lou Kolls;Eddie Rommel,,
1939/09/12,1939,09,12,BOS193909120,Detroit Tigers,Boston Red Sox,Fenway Park,John Quinn,Bill McGowan,(none),Bill Grieve,,,John Quinn;Bill McGowan;Bill Grieve,,
1939/09/13,1939,09,13,BOS193909130,Detroit Tigers,Boston Red Sox,Fenway Park,Bill McGowan,Bill Grieve,(none),John Quinn,,,Bill McGowan;Bill Grieve;John Quinn,,
1939/09/14,1939,09,14,BOS193909140,Cleveland Guardians,Boston Red Sox,Fenway Park,Bill Grieve,John Quinn,(none),Bill McGowan,,,Bill Grieve;John Quinn;Bill McGowan,Ben Chapman ejected by Bill Grieve,
1939/09/15,1939,09,15,BOS193909150,Cleveland Guardians,Boston Red Sox,Fenway Park,John Quinn,Bill McGowan,(none),Bill Grieve,,,John Quinn;Bill McGowan;Bill Grieve,,
1939/09/16,1939,09,16,BOS193909160,Cleveland Guardians,Boston Red Sox,Fenway Park,Bill McGowan,Bill Grieve,(none),John Quinn,,,Bill McGowan;Bill Grieve;John Quinn,,
1939/09/19,1939,09,19,BOS193909190,St.Louis Browns,Boston Red Sox,Fenway Park,Joe Rue,Red Ormsby,(none),Harry Geisel,,,Joe Rue;Red Ormsby;Harry Geisel,,
1939/09/21,1939,09,21,BOS193909210,St.Louis Browns,Boston Red Sox,Fenway Park,Harry Geisel,Joe Rue,(none),Red Ormsby,,,Harry Geisel;Joe Rue;Red Ormsby,,
1939/09/22,1939,09,22,BOS193909220,Philadelphia Athletics,Boston Red Sox,Fenway Park,Bill Grieve,John Quinn,(none),Bill McGowan,,,Bill Grieve;John Quinn;Bill McGowan,,
1939/09/23,1939,09,23,BOS193909230,Philadelphia Athletics,Boston Red Sox,Fenway Park,John Quinn,Bill McGowan,(none),Bill Grieve,,,John Quinn;Bill McGowan;Bill Grieve,,
1939/09/24,1939,09,24,BOS193909240,Philadelphia Athletics,Boston Red Sox,Fenway Park,Bill McGowan,Bill Grieve,(none),John Quinn,,,Bill McGowan;Bill Grieve;John Quinn,,
1939/04/18,1939,04,18,BRO193904180,New York Giants,Brooklyn Dodgers,Ebbets Field,Dolly Stark,Bill Stewart,(none),Babe Pinelli,,,Dolly Stark;Bill Stewart;Babe Pinelli,,Home: Bill Stewart 3rd inning;FirstBase: Babe Pinelli 3rd inning;ThirdBase: (None) 3rd inning
1939/04/20,1939,04,20,BRO193904200,New York Giants,Brooklyn Dodgers,Ebbets Field,Babe Pinelli,Bill Stewart,(none),(none),,,Babe Pinelli;Bill Stewart,,
1939/04/24,1939,04,24,BRO193904240,Boston Braves,Brooklyn Dodgers,Ebbets Field,Ziggy Sears,Charlie Moran,(none),George Magerkurth,,,Ziggy Sears;Charlie Moran;George Magerkurth,,
1939/04/25,1939,04,25,BRO193904250,Boston Braves,Brooklyn Dodgers,Ebbets Field,Charlie Moran,George Magerkurth,(none),Ziggy Sears,,,Charlie Moran;George Magerkurth;Ziggy Sears,,
1939/04/29,1939,04,29,BRO193904290,Philadelphia Phillies,Brooklyn Dodgers,Ebbets Field,Bill Stewart,Babe Pinelli,(none),(none),,,Bill Stewart;Babe Pinelli,,
1939/04/30,1939,04,30,BRO193904300,Philadelphia Phillies,Brooklyn Dodgers,Ebbets Field,Babe Pinelli,Bill Stewart,(none),(none),,,Babe Pinelli;Bill Stewart,,
1939/05/01,1939,05,01,BRO193905010,Philadelphia Phillies,Brooklyn Dodgers,Ebbets Field,Bill Stewart,Babe Pinelli,(none),(none),,,Bill Stewart;Babe Pinelli,,
1939/05/02,1939,05,02,BRO193905020,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Bill Klem,Bick Campbell,(none),Lee Ballanfant,,,Bill Klem;Bick Campbell;Lee Ballanfant,,
1939/05/04,1939,05,04,BRO193905040,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Bick Campbell,Lee Ballanfant,(none),Bill Klem,,,Bick Campbell;Lee Ballanfant;Bill Klem,,
1939/05/05,1939,05,05,BRO193905050,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Lee Ballanfant,Bill Klem,(none),Bick Campbell,,,Lee Ballanfant;Bill Klem;Bick Campbell,,
1939/05/06,1939,05,06,BRO193905060,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Bill Klem,Bick Campbell,(none),Lee Ballanfant,,,Bill Klem;Bick Campbell;Lee Ballanfant,,
1939/05/07,1939,05,07,BRO193905070,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,George Barr,Ziggy Sears,(none),Charlie Moran,,,George Barr;Ziggy Sears;Charlie Moran,,
1939/05/08,1939,05,08,BRO193905080,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Ziggy Sears,Charlie Moran,(none),George Barr,,,Ziggy Sears;Charlie Moran;George Barr,,
1939/05/09,1939,05,09,BRO193905090,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Charlie Moran,George Barr,(none),Ziggy Sears,,,Charlie Moran;George Barr;Ziggy Sears,,
