Date,Year,Month,Day,RetroID,Visitor,Home,Site,Home,FirstBase,SecondBase,ThirdBase,LeftField,RightField,AllUmpires,Ejections,Changes
1968/06/24,1968,06,24,CIN196806240,New York Mets,Cincinnati Reds,Crosley Field,Doug Harvey,John Kibler,Shag Crawford,Chris Pelekoudas,,,Doug Harvey;John Kibler;Shag Crawford;Chris Pelekoudas,,
1968/06/25,1968,06,25,CIN196806250,New York Mets,Cincinnati Reds,Crosley Field,John Kibler,Shag Crawford,Chris Pelekoudas,Doug Harvey,,,John Kibler;Shag Crawford;Chris Pelekoudas;Doug Harvey,,
1968/06/26,1968,06,26,CIN196806260,New York Mets,Cincinnati Reds,Crosley Field,Shag Crawford,Chris Pelekoudas,Doug Harvey,John Kibler,,,Shag Crawford;Chris Pelekoudas;Doug Harvey;John Kibler,,
1968/07/11,1968,07,11,CIN196807110,San Francisco Giants,Cincinnati Reds,Crosley Field,Harry Wendelstedt,Bill Jackowski,Frank Secory,Ken Burkhart,,,Harry Wendelstedt;Bill Jackowski;Frank Secory;Ken Burkhart,,
1968/07/12,1968,07,12,CIN196807120,San Francisco Giants,Cincinnati Reds,Crosley Field,Bill Jackowski,Frank Secory,Ken Burkhart,Harry Wendelstedt,,,Bill Jackowski;Frank Secory;Ken Burkhart;Harry Wendelstedt,,
1968/07/13,1968,07,13,CIN196807130,San Francisco Giants,Cincinnati Reds,Crosley Field,Frank Secory,Ken Burkhart,Harry Wendelstedt,Bill Jackowski,,,Frank Secory;Ken Burkhart;Harry Wendelstedt;Bill Jackowski,,
1968/07/14,1968,07,14,CIN196807141,Houston Astros,Cincinnati Reds,Crosley Field,Ken Burkhart,Harry Wendelstedt,Bill Jackowski,Frank Secory,,,Ken Burkhart;Harry Wendelstedt;Bill Jackowski;Frank Secory,,
1968/07/14,1968,07,14,CIN196807142,Houston Astros,Cincinnati Reds,Crosley Field,Harry Wendelstedt,Bill Jackowski,Frank Secory,Ken Burkhart,,,Harry Wendelstedt;Bill Jackowski;Frank Secory;Ken Burkhart,,
1968/07/16,1968,07,16,CIN196807160,Los Angeles Dodgers,Cincinnati Reds,Crosley Field,Bob Engel,Al Barlick,Stan Landes,Ed Vargo,,,Bob Engel;Al Barlick;Stan Landes;Ed Vargo,Ron Fairly ejected by Bob Engel,
1968/07/17,1968,07,17,CIN196807170,Los Angeles Dodgers,Cincinnati Reds,Crosley Field,Al Barlick,Stan Landes,Ed Vargo,Bob Engel,,,Al Barlick;Stan Landes;Ed Vargo;Bob Engel,,
1968/07/19,1968,07,19,CIN196807190,Philadelphia Phillies,Cincinnati Reds,Crosley Field,Chris Pelekoudas,Doug Harvey,John Kibler,Shag Crawford,,,Chris Pelekoudas;Doug Harvey;John Kibler;Shag Crawford,,
1968/07/20,1968,07,20,CIN196807200,Philadelphia Phillies,Cincinnati Reds,Crosley Field,Doug Harvey,John Kibler,Shag Crawford,Chris Pelekoudas,,,Doug Harvey;John Kibler;Shag Crawford;Chris Pelekoudas,,
1968/07/21,1968,07,21,CIN196807210,Philadelphia Phillies,Cincinnati Reds,Crosley Field,John Kibler,Shag Crawford,Chris Pelekoudas,Doug Harvey,,,John Kibler;Shag Crawford;Chris Pelekoudas;Doug Harvey,Johnny Bench ejected by John Kibler;Dave Bristol ejected by John Kibler,
1968/07/31,1968,07,31,CIN196807311,Pittsburgh Pirates,Cincinnati Reds,Crosley Field,Mel Steiner,Paul Pryor,Augie Donatelli,Tony Venzon,,,Mel Steiner;Paul Pryor;Augie Donatelli;Tony Venzon,,
1968/07/31,1968,07,31,CIN196807312,Pittsburgh Pirates,Cincinnati Reds,Crosley Field,Paul Pryor,Augie Donatelli,Tony Venzon,Mel Steiner,,,Paul Pryor;Augie Donatelli;Tony Venzon;Mel Steiner,,
1968/08/01,1968,08,01,CIN196808010,Pittsburgh Pirates,Cincinnati Reds,Crosley Field,Augie Donatelli,Tony Venzon,Mel Steiner,Paul Pryor,,,Augie Donatelli;Tony Venzon;Mel Steiner;Paul Pryor,,
1968/08/09,1968,08,09,CIN196808090,Chicago Cubs,Cincinnati Reds,Crosley Field,Ed Sudol,Lee Weyer,Tom Gorman,Bill Williams,,,Ed Sudol;Lee Weyer;Tom Gorman;Bill Williams,,
1968/08/10,1968,08,10,CIN196808100,Chicago Cubs,Cincinnati Reds,Crosley Field,Lee Weyer,Tom Gorman,Bill Williams,Ed Sudol,,,Lee Weyer;Tom Gorman;Bill Williams;Ed Sudol,,
1968/08/11,1968,08,11,CIN196808110,Chicago Cubs,Cincinnati Reds,Crosley Field,Tom Gorman,Bill Williams,Ed Sudol,Lee Weyer,,,Tom Gorman;Bill Williams;Ed Sudol;Lee Weyer,,
1968/08/12,1968,08,12,CIN196808120,Atlanta Braves,Cincinnati Reds,Crosley Field,Frank Secory,Ken Burkhart,Harry Wendelstedt,Bill Jackowski,,,Frank Secory;Ken Burkhart;Harry Wendelstedt;Bill Jackowski,,
1968/08/13,1968,08,13,CIN196808130,Atlanta Braves,Cincinnati Reds,Crosley Field,Ken Burkhart,Harry Wendelstedt,Bill Jackowski,Frank Secory,,,Ken Burkhart;Harry Wendelstedt;Bill Jackowski;Frank Secory,Lum Harris ejected by Harry Wendelstedt,
1968/08/14,1968,08,14,CIN196808140,Atlanta Braves,Cincinnati Reds,Crosley Field,Harry Wendelstedt,Bill Jackowski,Frank Secory,Ken Burkhart,,,Harry Wendelstedt;Bill Jackowski;Frank Secory;Ken Burkhart,,
1968/08/19,1968,08,19,CIN196808190,Pittsburgh Pirates,Cincinnati Reds,Crosley Field,Bill Jackowski,Frank Secory,Ken Burkhart,Harry Wendelstedt,,,Bill Jackowski;Frank Secory;Ken Burkhart;Harry Wendelstedt,,
1968/08/20,1968,08,20,CIN196808200,Pittsburgh Pirates,Cincinnati Reds,Crosley Field,Frank Secory,Ken Burkhart,Harry Wendelstedt,Bill Jackowski,,,Frank Secory;Ken Burkhart;Harry Wendelstedt;Bill Jackowski,,
1968/08/21,1968,08,21,CIN196808210,Pittsburgh Pirates,Cincinnati Reds,Crosley Field,Ken Burkhart,Harry Wendelstedt,Bill Jackowski,Frank Secory,,,Ken Burkhart;Harry Wendelstedt;Bill Jackowski;Frank Secory,,
1968/08/22,1968,08,22,CIN196808220,Pittsburgh Pirates,Cincinnati Reds,Crosley Field,Harry Wendelstedt,Bill Jackowski,Frank Secory,Ken Burkhart,,,Harry Wendelstedt;Bill Jackowski;Frank Secory;Ken Burkhart,,
1968/08/23,1968,08,23,CIN196808230,New York Mets,Cincinnati Reds,Crosley Field,John Kibler,Shag Crawford,Chris Pelekoudas,Doug Harvey,,,John Kibler;Shag Crawford;Chris Pelekoudas;Doug Harvey,,
1968/08/24,1968,08,24,CIN196808240,New York Mets,Cincinnati Reds,Crosley Field,Shag Crawford,Chris Pelekoudas,Doug Harvey,John Kibler,,,Shag Crawford;Chris Pelekoudas;Doug Harvey;John Kibler,,
1968/08/25,1968,08,25,CIN196808250,New York Mets,Cincinnati Reds,Crosley Field,Chris Pelekoudas,Doug Harvey,John Kibler,Shag Crawford,,,Chris Pelekoudas;Doug Harvey;John Kibler;Shag Crawford,,
1968/08/26,1968,08,26,CIN196808260,Philadelphia Phillies,Cincinnati Reds,Crosley Field,Doug Harvey,John Kibler,Shag Crawford,Chris Pelekoudas,,,Doug Harvey;John Kibler;Shag Crawford;Chris Pelekoudas,,
1968/08/27,1968,08,27,CIN196808270,Philadelphia Phillies,Cincinnati Reds,Crosley Field,John Kibler,Shag Crawford,Chris Pelekoudas,Doug Harvey,,,John Kibler;Shag Crawford;Chris Pelekoudas;Doug Harvey,,
1968/09/02,1968,09,02,CIN196809020,St. Louis Cardinals,Cincinnati Reds,Crosley Field,Ken Burkhart,Harry Wendelstedt,Bill Jackowski,Frank Secory,,,Ken Burkhart;Harry Wendelstedt;Bill Jackowski;Frank Secory,,
1968/09/03,1968,09,03,CIN196809030,St. Louis Cardinals,Cincinnati Reds,Crosley Field,Harry Wendelstedt,Bill Jackowski,Frank Secory,Ken Burkhart,,,Harry Wendelstedt;Bill Jackowski;Frank Secory;Ken Burkhart,Alex Johnson ejected by Harry Wendelstedt,
1968/09/04,1968,09,04,CIN196809040,St. Louis Cardinals,Cincinnati Reds,Crosley Field,Bill Jackowski,Frank Secory,Ken Burkhart,Harry Wendelstedt,,,Bill Jackowski;Frank Secory;Ken Burkhart;Harry Wendelstedt,,
1968/09/06,1968,09,06,CIN196809061,Los Angeles Dodgers,Cincinnati Reds,Crosley Field,Lee Weyer,Tom Gorman,Bill Williams,Ed Sudol,,,Lee Weyer;Tom Gorman;Bill Williams;Ed Sudol,,
1968/09/06,1968,09,06,CIN196809062,Los Angeles Dodgers,Cincinnati Reds,Crosley Field,Tom Gorman,Bill Williams,Ed Sudol,Lee Weyer,,,Tom Gorman;Bill Williams;Ed Sudol;Lee Weyer,Dave Bristol ejected by Ed Sudol,
1968/09/07,1968,09,07,CIN196809070,Los Angeles Dodgers,Cincinnati Reds,Crosley Field,Bill Williams,Ed Sudol,Lee Weyer,Tom Gorman,,,Bill Williams;Ed Sudol;Lee Weyer;Tom Gorman,,
1968/09/08,1968,09,08,CIN196809080,Los Angeles Dodgers,Cincinnati Reds,Crosley Field,Ed Sudol,Lee Weyer,Tom Gorman,Bill Williams,,,Ed Sudol;Lee Weyer;Tom Gorman;Bill Williams,,
1968/09/10,1968,09,10,CIN196809101,Houston Astros,Cincinnati Reds,Crosley Field,Frank Dezelan,Paul Pryor,Augie Donatelli,Mel Steiner,,,Frank Dezelan;Paul Pryor;Augie Donatelli;Mel Steiner,,
1968/09/10,1968,09,10,CIN196809102,Houston Astros,Cincinnati Reds,Crosley Field,Paul Pryor,Augie Donatelli,Mel Steiner,Frank Dezelan,,,Paul Pryor;Augie Donatelli;Mel Steiner;Frank Dezelan,,
1968/09/11,1968,09,11,CIN196809111,Houston Astros,Cincinnati Reds,Crosley Field,Augie Donatelli,Mel Steiner,Frank Dezelan,Paul Pryor,,,Augie Donatelli;Mel Steiner;Frank Dezelan;Paul Pryor,,
1968/09/11,1968,09,11,CIN196809112,Houston Astros,Cincinnati Reds,Crosley Field,Mel Steiner,Frank Dezelan,Paul Pryor,Augie Donatelli,,,Mel Steiner;Frank Dezelan;Paul Pryor;Augie Donatelli,,
1968/09/27,1968,09,27,CIN196809270,San Francisco Giants,Cincinnati Reds,Crosley Field,Nick Colosi,Bob Engel,Ed Vargo,Al Barlick,Stan Landes,,Nick Colosi;Bob Engel;Ed Vargo;Al Barlick;Stan Landes,,
1968/09/28,1968,09,28,CIN196809280,San Francisco Giants,Cincinnati Reds,Crosley Field,Bob Engel,Ed Vargo,Al Barlick,Nick Colosi,Stan Landes,,Bob Engel;Ed Vargo;Al Barlick;Nick Colosi;Stan Landes,,
1968/09/29,1968,09,29,CIN196809290,San Francisco Giants,Cincinnati Reds,Crosley Field,Ed Vargo,Al Barlick,Nick Colosi,Bob Engel,Stan Landes,,Ed Vargo;Al Barlick;Nick Colosi;Bob Engel;Stan Landes,,
1968/04/11,1968,04,11,CLE196804110,California Angels,Cleveland Indians,Cleveland Stadium,John Rice,Cal Drummond,Jim Odom,Ed Runge,,,John Rice;Cal Drummond;Jim Odom;Ed Runge,,
1968/04/13,1968,04,13,CLE196804130,Boston Red Sox,Cleveland Indians,Cleveland Stadium,Cal Drummond,Jim Odom,Ed Runge,John Rice,,,Cal Drummond;Jim Odom;Ed Runge;John Rice,,
1968/04/14,1968,04,14,CLE196804140,Boston Red Sox,Cleveland Indians,Cleveland Stadium,Jim Odom,Ed Runge,John Rice,Cal Drummond,,,Jim Odom;Ed Runge;John Rice;Cal Drummond,,
1968/04/16,1968,04,16,CLE196804160,Chicago White Sox,Cleveland Indians,Cleveland Stadium,Hank Soar,Nestor Chylak,Bill Kinnamon,Russ Goetz,,,Hank Soar;Nestor Chylak;Bill Kinnamon;Russ Goetz,,
1968/04/24,1968,04,24,CLE196804240,Detroit Tigers,Cleveland Indians,Cleveland Stadium,Al Salerno,Bill Haller,Jerry Neudecker,Larry Napp,,,Al Salerno;Bill Haller;Jerry Neudecker;Larry Napp,,
1968/04/29,1968,04,29,CLE196804290,California Angels,Cleveland Indians,Cleveland Stadium,Hank Soar,Nestor Chylak,Bill Kinnamon,Russ Goetz,,,Hank Soar;Nestor Chylak;Bill Kinnamon;Russ Goetz,,
1968/04/30,1968,04,30,CLE196804300,California Angels,Cleveland Indians,Cleveland Stadium,Nestor Chylak,Bill Kinnamon,Russ Goetz,Hank Soar,,,Nestor Chylak;Bill Kinnamon;Russ Goetz;Hank Soar,,
1968/05/01,1968,05,01,CLE196805010,Oakland Athletics,Cleveland Indians,Cleveland Stadium,Bill Kinnamon,Russ Goetz,Hank Soar,Nestor Chylak,,,Bill Kinnamon;Russ Goetz;Hank Soar;Nestor Chylak,,
1968/05/03,1968,05,03,CLE196805030,Minnesota Twins,Cleveland Indians,Cleveland Stadium,Russ Goetz,Hank Soar,Nestor Chylak,Bill Kinnamon,,,Russ Goetz;Hank Soar;Nestor Chylak;Bill Kinnamon,,
1968/05/04,1968,05,04,CLE196805040,Minnesota Twins,Cleveland Indians,Cleveland Stadium,Hank Soar,Nestor Chylak,Bill Kinnamon,Russ Goetz,,,Hank Soar;Nestor Chylak;Bill Kinnamon;Russ Goetz,,
1968/05/05,1968,05,05,CLE196805050,Minnesota Twins,Cleveland Indians,Cleveland Stadium,Nestor Chylak,Bill Kinnamon,Russ Goetz,Hank Soar,,,Nestor Chylak;Bill Kinnamon;Russ Goetz;Hank Soar,,
1968/05/14,1968,05,14,CLE196805140,New York Yankees,Cleveland Indians,Cleveland Stadium,Bill Valentine,Jim Honochick,Emmett Ashford,Frank Umont,,,Bill Valentine;Jim Honochick;Emmett Ashford;Frank Umont,Al Dark ejected by Bill Valentine,
1968/05/15,1968,05,15,CLE196805150,New York Yankees,Cleveland Indians,Cleveland Stadium,Jim Honochick,Emmett Ashford,Frank Umont,Bill Valentine,,,Jim Honochick;Emmett Ashford;Frank Umont;Bill Valentine,,
1968/05/16,1968,05,16,CLE196805160,Washington Senators,Cleveland Indians,Cleveland Stadium,Emmett Ashford,Frank Umont,Bill Valentine,Jim Honochick,,,Emmett Ashford;Frank Umont;Bill Valentine;Jim Honochick,,
1968/05/17,1968,05,17,CLE196805170,Baltimore Orioles,Cleveland Indians,Cleveland Stadium,Frank Umont,Bill Valentine,Jim Honochick,Emmett Ashford,,,Frank Umont;Bill Valentine;Jim Honochick;Emmett Ashford,,
1968/05/18,1968,05,18,CLE196805180,Baltimore Orioles,Cleveland Indians,Cleveland Stadium,Bill Valentine,Jim Honochick,Emmett Ashford,Frank Umont,,,Bill Valentine;Jim Honochick;Emmett Ashford;Frank Umont,,
1968/05/19,1968,05,19,CLE196805191,Baltimore Orioles,Cleveland Indians,Cleveland Stadium,Jim Honochick,Emmett Ashford,Frank Umont,Bill Valentine,,,Jim Honochick;Emmett Ashford;Frank Umont;Bill Valentine,,
1968/05/19,1968,05,19,CLE196805192,Baltimore Orioles,Cleveland Indians,Cleveland Stadium,Emmett Ashford,Frank Umont,Bill Valentine,Jim Honochick,,,Emmett Ashford;Frank Umont;Bill Valentine;Jim Honochick,,
1968/05/31,1968,05,31,CLE196805310,Washington Senators,Cleveland Indians,Cleveland Stadium,Bill Haller,Jerry Neudecker,Larry Napp,Al Salerno,,,Bill Haller;Jerry Neudecker;Larry Napp;Al Salerno,Sid Hudson ejected by Bill Haller,
1968/06/01,1968,06,01,CLE196806010,Washington Senators,Cleveland Indians,Cleveland Stadium,Jerry Neudecker,Larry Napp,Al Salerno,Bill Haller,,,Jerry Neudecker;Larry Napp;Al Salerno;Bill Haller,,
1968/06/02,1968,06,02,CLE196806021,Washington Senators,Cleveland Indians,Cleveland Stadium,Larry Napp,Al Salerno,Bill Haller,Jerry Neudecker,,,Larry Napp;Al Salerno;Bill Haller;Jerry Neudecker,,
1968/06/02,1968,06,02,CLE196806022,Washington Senators,Cleveland Indians,Cleveland Stadium,Al Salerno,Bill Haller,Jerry Neudecker,Larry Napp,,,Al Salerno;Bill Haller;Jerry Neudecker;Larry Napp,,
1968/06/03,1968,06,03,CLE196806030,Chicago White Sox,Cleveland Indians,Cleveland Stadium,Lou DiMuro,Marty Springstead,Red Flaherty,Bob Stewart,,,Lou DiMuro;Marty Springstead;Red Flaherty;Bob Stewart,,
1968/06/04,1968,06,04,CLE196806040,Chicago White Sox,Cleveland Indians,Cleveland Stadium,Marty Springstead,Red Flaherty,Bob Stewart,Lou DiMuro,,,Marty Springstead;Red Flaherty;Bob Stewart;Lou DiMuro,,
1968/06/05,1968,06,05,CLE196806050,Chicago White Sox,Cleveland Indians,Cleveland Stadium,Red Flaherty,Bob Stewart,Lou DiMuro,Marty Springstead,,,Red Flaherty;Bob Stewart;Lou DiMuro;Marty Springstead,,
1968/06/06,1968,06,06,CLE196806060,Chicago White Sox,Cleveland Indians,Cleveland Stadium,Bob Stewart,Lou DiMuro,Marty Springstead,Red Flaherty,,,Bob Stewart;Lou DiMuro;Marty Springstead;Red Flaherty,,
1968/06/10,1968,06,10,CLE196806100,Oakland Athletics,Cleveland Indians,Cleveland Stadium,Bill Valentine,Emmett Ashford,Al Salerno,Johnny Stevens,,,Bill Valentine;Emmett Ashford;Al Salerno;Johnny Stevens,,
1968/06/11,1968,06,11,CLE196806110,Oakland Athletics,Cleveland Indians,Cleveland Stadium,Johnny Stevens,Al Salerno,Emmett Ashford,Bill Valentine,,,Johnny Stevens;Al Salerno;Emmett Ashford;Bill Valentine,,
1968/06/12,1968,06,12,CLE196806120,Oakland Athletics,Cleveland Indians,Cleveland Stadium,Al Salerno,Emmett Ashford,Bill Valentine,Bob Stewart,,,Al Salerno;Emmett Ashford;Bill Valentine;Bob Stewart,,
1968/06/13,1968,06,13,CLE196806130,Oakland Athletics,Cleveland Indians,Cleveland Stadium,Emmett Ashford,Bill Valentine,Johnny Stevens,Al Salerno,,,Emmett Ashford;Bill Valentine;Johnny Stevens;Al Salerno,,
1968/06/14,1968,06,14,CLE196806140,Boston Red Sox,Cleveland Indians,Cleveland Stadium,Bill Valentine,Johnny Stevens,Al Salerno,Emmett Ashford,,,Bill Valentine;Johnny Stevens;Al Salerno;Emmett Ashford,,
1968/06/15,1968,06,15,CLE196806150,Boston Red Sox,Cleveland Indians,Cleveland Stadium,Johnny Stevens,Al Salerno,Emmett Ashford,Bill Valentine,,,Johnny Stevens;Al Salerno;Emmett Ashford;Bill Valentine,,
1968/06/16,1968,06,16,CLE196806160,Boston Red Sox,Cleveland Indians,Cleveland Stadium,Al Salerno,Emmett Ashford,Bill Valentine,Johnny Stevens,,,Al Salerno;Emmett Ashford;Bill Valentine;Johnny Stevens,,
1968/06/21,1968,06,21,CLE196806210,Detroit Tigers,Cleveland Indians,Cleveland Stadium,Lou DiMuro,Marty Springstead,Red Flaherty,Bob Stewart,,,Lou DiMuro;Marty Springstead;Red Flaherty;Bob Stewart,,
1968/06/22,1968,06,22,CLE196806220,Detroit Tigers,Cleveland Indians,Cleveland Stadium,Marty Springstead,Red Flaherty,Bob Stewart,Lou DiMuro,,,Marty Springstead;Red Flaherty;Bob Stewart;Lou DiMuro,,
1968/06/23,1968,06,23,CLE196806231,Detroit Tigers,Cleveland Indians,Cleveland Stadium,Red Flaherty,Bob Stewart,Lou DiMuro,Marty Springstead,,,Red Flaherty;Bob Stewart;Lou DiMuro;Marty Springstead,,
1968/06/23,1968,06,23,CLE196806232,Detroit Tigers,Cleveland Indians,Cleveland Stadium,Bob Stewart,Lou DiMuro,Marty Springstead,Red Flaherty,,,Bob Stewart;Lou DiMuro;Marty Springstead;Red Flaherty,,
1968/06/24,1968,06,24,CLE196806240,Detroit Tigers,Cleveland Indians,Cleveland Stadium,Lou DiMuro,Marty Springstead,Red Flaherty,Bob Stewart,,,Lou DiMuro;Marty Springstead;Red Flaherty;Bob Stewart,,
1968/07/01,1968,07,01,CLE196807010,Minnesota Twins,Cleveland Indians,Cleveland Stadium,Cal Drummond,Jim Odom,Ed Runge,John Rice,,,Cal Drummond;Jim Odom;Ed Runge;John Rice,,
1968/07/02,1968,07,02,CLE196807020,Minnesota Twins,Cleveland Indians,Cleveland Stadium,Jim Odom,Ed Runge,John Rice,Cal Drummond,,,Jim Odom;Ed Runge;John Rice;Cal Drummond,,
1968/07/03,1968,07,03,CLE196807030,Minnesota Twins,Cleveland Indians,Cleveland Stadium,Ed Runge,John Rice,Cal Drummond,Jim Odom,,,Ed Runge;John Rice;Cal Drummond;Jim Odom,,
1968/07/04,1968,07,04,CLE196807040,Minnesota Twins,Cleveland Indians,Cleveland Stadium,John Rice,Cal Drummond,Jim Odom,Ed Runge,,,John Rice;Cal Drummond;Jim Odom;Ed Runge,,
1968/07/05,1968,07,05,CLE196807050,California Angels,Cleveland Indians,Cleveland Stadium,Russ Goetz,Hank Soar,Nestor Chylak,Bill Kinnamon,,,Russ Goetz;Hank Soar;Nestor Chylak;Bill Kinnamon,,
1968/07/06,1968,07,06,CLE196807060,California Angels,Cleveland Indians,Cleveland Stadium,Hank Soar,Nestor Chylak,Bill Kinnamon,Russ Goetz,,,Hank Soar;Nestor Chylak;Bill Kinnamon;Russ Goetz,,
1968/07/07,1968,07,07,CLE196807071,California Angels,Cleveland Indians,Cleveland Stadium,Nestor Chylak,Bill Kinnamon,Russ Goetz,Hank Soar,,,Nestor Chylak;Bill Kinnamon;Russ Goetz;Hank Soar,,
1968/07/07,1968,07,07,CLE196807072,California Angels,Cleveland Indians,Cleveland Stadium,Bill Kinnamon,Russ Goetz,Hank Soar,Nestor Chylak,,,Bill Kinnamon;Russ Goetz;Hank Soar;Nestor Chylak,,
1968/07/26,1968,07,26,CLE196807260,New York Yankees,Cleveland Indians,Cleveland Stadium,Al Salerno,Emmett Ashford,Bill Valentine,Jim Honochick,,,Al Salerno;Emmett Ashford;Bill Valentine;Jim Honochick,Lou Johnson ejected by Al Salerno,
1968/07/27,1968,07,27,CLE196807270,New York Yankees,Cleveland Indians,Cleveland Stadium,Emmett Ashford,Bill Valentine,Jim Honochick,Al Salerno,,,Emmett Ashford;Bill Valentine;Jim Honochick;Al Salerno,Lou Johnson ejected by Al Salerno,
1968/07/28,1968,07,28,CLE196807281,New York Yankees,Cleveland Indians,Cleveland Stadium,Bill Valentine,Jim Honochick,Al Salerno,Emmett Ashford,,,Bill Valentine;Jim Honochick;Al Salerno;Emmett Ashford,,
1968/07/28,1968,07,28,CLE196807282,New York Yankees,Cleveland Indians,Cleveland Stadium,Jim Honochick,Al Salerno,Emmett Ashford,Bill Valentine,,,Jim Honochick;Al Salerno;Emmett Ashford;Bill Valentine,,
1968/07/29,1968,07,29,CLE196807290,Washington Senators,Cleveland Indians,Cleveland Stadium,Cal Drummond,Jim Odom,Ed Runge,John Rice,,,Cal Drummond;Jim Odom;Ed Runge;John Rice,,
1968/07/30,1968,07,30,CLE196807300,Washington Senators,Cleveland Indians,Cleveland Stadium,Jim Odom,Ed Runge,John Rice,Cal Drummond,,,Jim Odom;Ed Runge;John Rice;Cal Drummond,,
1968/07/31,1968,07,31,CLE196807310,Baltimore Orioles,Cleveland Indians,Cleveland Stadium,Ed Runge,John Rice,Cal Drummond,Jim Odom,,,Ed Runge;John Rice;Cal Drummond;Jim Odom,,
1968/08/01,1968,08,01,CLE196808010,Baltimore Orioles,Cleveland Indians,Cleveland Stadium,John Rice,Cal Drummond,Jim Odom,Ed Runge,,,John Rice;Cal Drummond;Jim Odom;Ed Runge,,
1968/08/02,1968,08,02,CLE196808020,Oakland Athletics,Cleveland Indians,Cleveland Stadium,Johnny Stevens,Jim Odom,Ed Runge,John Rice,,,Johnny Stevens;Jim Odom;Ed Runge;John Rice,,
1968/08/03,1968,08,03,CLE196808030,Oakland Athletics,Cleveland Indians,Cleveland Stadium,Jim Odom,Ed Runge,John Rice,Johnny Stevens,,,Jim Odom;Ed Runge;John Rice;Johnny Stevens,,
1968/08/04,1968,08,04,CLE196808041,Oakland Athletics,Cleveland Indians,Cleveland Stadium,Ed Runge,John Rice,Johnny Stevens,Jim Odom,,,Ed Runge;John Rice;Johnny Stevens;Jim Odom,,
1968/08/04,1968,08,04,CLE196808042,Oakland Athletics,Cleveland Indians,Cleveland Stadium,John Rice,Johnny Stevens,Jim Odom,Ed Runge,,,John Rice;Johnny Stevens;Jim Odom;Ed Runge,,
1968/08/12,1968,08,12,CLE196808120,Detroit Tigers,Cleveland Indians,Cleveland Stadium,Hank Soar,Nestor Chylak,Bill Kinnamon,Russ Goetz,,,Hank Soar;Nestor Chylak;Bill Kinnamon;Russ Goetz,,
1968/08/13,1968,08,13,CLE196808130,Detroit Tigers,Cleveland Indians,Cleveland Stadium,Nestor Chylak,Bill Kinnamon,Russ Goetz,Hank Soar,,,Nestor Chylak;Bill Kinnamon;Russ Goetz;Hank Soar,,
1968/08/14,1968,08,14,CLE196808140,Detroit Tigers,Cleveland Indians,Cleveland Stadium,Bill Kinnamon,Russ Goetz,Hank Soar,Nestor Chylak,,,Bill Kinnamon;Russ Goetz;Hank Soar;Nestor Chylak,,
1968/08/16,1968,08,16,CLE196808160,Chicago White Sox,Cleveland Indians,Cleveland Stadium,Russ Goetz,Hank Soar,Nestor Chylak,Bill Kinnamon,,,Russ Goetz;Hank Soar;Nestor Chylak;Bill Kinnamon,,
1968/08/17,1968,08,17,CLE196808170,Chicago White Sox,Cleveland Indians,Cleveland Stadium,Hank Soar,Nestor Chylak,Bill Kinnamon,Russ Goetz,,,Hank Soar;Nestor Chylak;Bill Kinnamon;Russ Goetz,,
1968/08/18,1968,08,18,CLE196808181,Chicago White Sox,Cleveland Indians,Cleveland Stadium,Nestor Chylak,Bill Kinnamon,Russ Goetz,Hank Soar,,,Nestor Chylak;Bill Kinnamon;Russ Goetz;Hank Soar,,
1968/08/18,1968,08,18,CLE196808182,Chicago White Sox,Cleveland Indians,Cleveland Stadium,Bill Kinnamon,Russ Goetz,Hank Soar,Nestor Chylak,,,Bill Kinnamon;Russ Goetz;Hank Soar;Nestor Chylak,,
1968/08/19,1968,08,19,CLE196808190,Boston Red Sox,Cleveland Indians,Cleveland Stadium,Red Flaherty,Bob Stewart,Lou DiMuro,Marty Springstead,,,Red Flaherty;Bob Stewart;Lou DiMuro;Marty Springstead,,
1968/08/20,1968,08,20,CLE196808200,Boston Red Sox,Cleveland Indians,Cleveland Stadium,Bob Stewart,Lou DiMuro,Marty Springstead,Red Flaherty,,,Bob Stewart;Lou DiMuro;Marty Springstead;Red Flaherty,,
1968/08/21,1968,08,21,CLE196808210,Boston Red Sox,Cleveland Indians,Cleveland Stadium,Lou DiMuro,Marty Springstead,Red Flaherty,Bob Stewart,,,Lou DiMuro;Marty Springstead;Red Flaherty;Bob Stewart,,
1968/08/22,1968,08,22,CLE196808220,Boston Red Sox,Cleveland Indians,Cleveland Stadium,Marty Springstead,Red Flaherty,Bob Stewart,Lou DiMuro,,,Marty Springstead;Red Flaherty;Bob Stewart;Lou DiMuro,Max Alvis ejected by Marty Springstead,
1968/08/28,1968,08,28,CLE196808280,Minnesota Twins,Cleveland Indians,Cleveland Stadium,Al Salerno,Emmett Ashford,Bill Valentine,Jim Honochick,,,Al Salerno;Emmett Ashford;Bill Valentine;Jim Honochick,,
1968/08/29,1968,08,29,CLE196808290,Minnesota Twins,Cleveland Indians,Cleveland Stadium,Emmett Ashford,Bill Valentine,Jim Honochick,Al Salerno,,,Emmett Ashford;Bill Valentine;Jim Honochick;Al Salerno,,
1968/08/30,1968,08,30,CLE196808301,New York Yankees,Cleveland Indians,Cleveland Stadium,Bob Stewart,Lou DiMuro,Marty Springstead,Johnny Stevens,,,Bob Stewart;Lou DiMuro;Marty Springstead;Johnny Stevens,,
