Date,Year,Month,Day,RetroID,Visitor,Home,Site,Home,FirstBase,SecondBase,ThirdBase,LeftField,RightField,AllUmpires,Ejections,Changes
1958/05/14,1958,05,14,WS1195805140,Boston Red Sox,Washington Senators,Griffith Stadium,Johnny Stevens,Larry Napp,John Rice,Eddie Rommel,,,Johnny Stevens;Larry Napp;John Rice;Eddie Rommel,,
1958/05/16,1958,05,16,WS1195805160,New York Yankees,Washington Senators,Griffith Stadium,Larry Napp,John Rice,Eddie Rommel,Johnny Stevens,,,Larry Napp;John Rice;Eddie Rommel;Johnny Stevens,,
1958/05/17,1958,05,17,WS1195805170,New York Yankees,Washington Senators,Griffith Stadium,John Rice,Eddie Rommel,Johnny Stevens,Larry Napp,,,John Rice;Eddie Rommel;Johnny Stevens;Larry Napp,,
1958/05/18,1958,05,18,WS1195805181,New York Yankees,Washington Senators,Griffith Stadium,Eddie Rommel,Johnny Stevens,Larry Napp,John Rice,,,Eddie Rommel;Johnny Stevens;Larry Napp;John Rice,,
1958/05/18,1958,05,18,WS1195805182,New York Yankees,Washington Senators,Griffith Stadium,Johnny Stevens,Larry Napp,John Rice,Eddie Rommel,,,Johnny Stevens;Larry Napp;John Rice;Eddie Rommel,,
1958/06/03,1958,06,03,WS1195806031,Kansas City Athletics,Washington Senators,Griffith Stadium,Bill Summers,Jim Honochick,Hank Soar,Frank Umont,,,Bill Summers;Jim Honochick;Hank Soar;Frank Umont,,
1958/06/03,1958,06,03,WS1195806032,Kansas City Athletics,Washington Senators,Griffith Stadium,Jim Honochick,Hank Soar,Frank Umont,Bill Summers,,,Jim Honochick;Hank Soar;Frank Umont;Bill Summers,,
1958/06/04,1958,06,04,WS1195806040,Kansas City Athletics,Washington Senators,Griffith Stadium,Hank Soar,Frank Umont,Bill Summers,Jim Honochick,,,Hank Soar;Frank Umont;Bill Summers;Jim Honochick,,
1958/06/05,1958,06,05,WS1195806050,Kansas City Athletics,Washington Senators,Griffith Stadium,Frank Umont,Bill Summers,Jim Honochick,Hank Soar,,,Frank Umont;Bill Summers;Jim Honochick;Hank Soar,,
1958/06/06,1958,06,06,WS1195806060,Detroit Tigers,Washington Senators,Griffith Stadium,Bill Summers,Jim Honochick,Hank Soar,Frank Umont,,,Bill Summers;Jim Honochick;Hank Soar;Frank Umont,,
1958/06/07,1958,06,07,WS1195806070,Detroit Tigers,Washington Senators,Griffith Stadium,Jim Honochick,Hank Soar,Frank Umont,Bill Summers,,,Jim Honochick;Hank Soar;Frank Umont;Bill Summers,,
1958/06/08,1958,06,08,WS1195806080,Detroit Tigers,Washington Senators,Griffith Stadium,Hank Soar,Frank Umont,Bill Summers,Jim Honochick,,,Hank Soar;Frank Umont;Bill Summers;Jim Honochick,,
1958/06/10,1958,06,10,WS1195806101,Chicago White Sox,Washington Senators,Griffith Stadium,Red Flaherty,Nestor Chylak,Charlie Berry,Bill McKinley,,,Red Flaherty;Nestor Chylak;Charlie Berry;Bill McKinley,,
1958/06/10,1958,06,10,WS1195806102,Chicago White Sox,Washington Senators,Griffith Stadium,Nestor Chylak,Charlie Berry,Bill McKinley,Red Flaherty,,,Nestor Chylak;Charlie Berry;Bill McKinley;Red Flaherty,,
1958/06/11,1958,06,11,WS1195806110,Chicago White Sox,Washington Senators,Griffith Stadium,Charlie Berry,Bill McKinley,Red Flaherty,Nestor Chylak,,,Charlie Berry;Bill McKinley;Red Flaherty;Nestor Chylak,,
1958/06/12,1958,06,12,WS1195806120,Chicago White Sox,Washington Senators,Griffith Stadium,Bill McKinley,Red Flaherty,Nestor Chylak,Charlie Berry,,,Bill McKinley;Red Flaherty;Nestor Chylak;Charlie Berry,,
1958/06/13,1958,06,13,WS1195806130,Cleveland Guardians,Washington Senators,Griffith Stadium,Red Flaherty,Nestor Chylak,Charlie Berry,Bill McKinley,,,Red Flaherty;Nestor Chylak;Charlie Berry;Bill McKinley,,
1958/06/14,1958,06,14,WS1195806140,Cleveland Guardians,Washington Senators,Griffith Stadium,Nestor Chylak,Charlie Berry,Bill McKinley,Red Flaherty,,,Nestor Chylak;Charlie Berry;Bill McKinley;Red Flaherty,,
1958/06/15,1958,06,15,WS1195806151,Cleveland Guardians,Washington Senators,Griffith Stadium,Charlie Berry,Bill McKinley,Red Flaherty,Nestor Chylak,,,Charlie Berry;Bill McKinley;Red Flaherty;Nestor Chylak,,
1958/06/15,1958,06,15,WS1195806152,Cleveland Guardians,Washington Senators,Griffith Stadium,Bill McKinley,Red Flaherty,Nestor Chylak,Charlie Berry,,,Bill McKinley;Red Flaherty;Nestor Chylak;Charlie Berry,,
1958/07/03,1958,07,03,WS1195807030,New York Yankees,Washington Senators,Griffith Stadium,Larry Napp,John Rice,Eddie Rommel,Johnny Stevens,,,Larry Napp;John Rice;Eddie Rommel;Johnny Stevens,,
1958/07/04,1958,07,04,WS1195807041,New York Yankees,Washington Senators,Griffith Stadium,John Rice,Eddie Rommel,Johnny Stevens,Larry Napp,,,John Rice;Eddie Rommel;Johnny Stevens;Larry Napp,,
1958/07/04,1958,07,04,WS1195807042,New York Yankees,Washington Senators,Griffith Stadium,Eddie Rommel,Johnny Stevens,Larry Napp,John Rice,,,Eddie Rommel;Johnny Stevens;Larry Napp;John Rice,,
1958/07/05,1958,07,05,WS1195807050,Baltimore Orioles,Washington Senators,Griffith Stadium,Johnny Stevens,Larry Napp,John Rice,Eddie Rommel,,,Johnny Stevens;Larry Napp;John Rice;Eddie Rommel,,
1958/07/06,1958,07,06,WS1195807060,Baltimore Orioles,Washington Senators,Griffith Stadium,Larry Napp,John Rice,Eddie Rommel,Johnny Stevens,,,Larry Napp;John Rice;Eddie Rommel;Johnny Stevens,,
1958/07/10,1958,07,10,WS1195807100,Detroit Tigers,Washington Senators,Griffith Stadium,Ed Runge,Frank Tabacchi,Joe Paparella,Bob Stewart,,,Ed Runge;Frank Tabacchi;Joe Paparella;Bob Stewart,,
1958/07/11,1958,07,11,WS1195807110,Detroit Tigers,Washington Senators,Griffith Stadium,Frank Tabacchi,Joe Paparella,Johnny Stevens,Ed Runge,,,Frank Tabacchi;Joe Paparella;Johnny Stevens;Ed Runge,,
1958/07/12,1958,07,12,WS1195807120,Detroit Tigers,Washington Senators,Griffith Stadium,Joe Paparella,Bob Stewart,Ed Runge,Frank Tabacchi,,,Joe Paparella;Bob Stewart;Ed Runge;Frank Tabacchi,,
1958/07/13,1958,07,13,WS1195807131,Kansas City Athletics,Washington Senators,Griffith Stadium,Bob Stewart,Ed Runge,Frank Tabacchi,Joe Paparella,,,Bob Stewart;Ed Runge;Frank Tabacchi;Joe Paparella,,
1958/07/13,1958,07,13,WS1195807132,Kansas City Athletics,Washington Senators,Griffith Stadium,Ed Runge,Frank Tabacchi,Joe Paparella,Bob Stewart,,,Ed Runge;Frank Tabacchi;Joe Paparella;Bob Stewart,,
1958/07/14,1958,07,14,WS1195807140,Kansas City Athletics,Washington Senators,Griffith Stadium,Frank Tabacchi,Joe Paparella,Bob Stewart,Ed Runge,,,Frank Tabacchi;Joe Paparella;Bob Stewart;Ed Runge,,
1958/07/15,1958,07,15,WS1195807150,Cleveland Guardians,Washington Senators,Griffith Stadium,Eddie Rommel,Johnny Stevens,Larry Napp,John Rice,,,Eddie Rommel;Johnny Stevens;Larry Napp;John Rice,,
1958/07/16,1958,07,16,WS1195807160,Cleveland Guardians,Washington Senators,Griffith Stadium,Johnny Stevens,Larry Napp,John Rice,Eddie Rommel,,,Johnny Stevens;Larry Napp;John Rice;Eddie Rommel,Minnie Minoso ejected by Johnny Stevens,
1958/07/17,1958,07,17,WS1195807170,Cleveland Guardians,Washington Senators,Griffith Stadium,Larry Napp,John Rice,Eddie Rommel,Johnny Stevens,,,Larry Napp;John Rice;Eddie Rommel;Johnny Stevens,,
1958/07/18,1958,07,18,WS1195807180,Chicago White Sox,Washington Senators,Griffith Stadium,John Rice,Eddie Rommel,Johnny Stevens,Larry Napp,,,John Rice;Eddie Rommel;Johnny Stevens;Larry Napp,,
1958/07/19,1958,07,19,WS1195807190,Chicago White Sox,Washington Senators,Griffith Stadium,Eddie Rommel,Johnny Stevens,Larry Napp,John Rice,,,Eddie Rommel;Johnny Stevens;Larry Napp;John Rice,,
1958/07/20,1958,07,20,WS1195807201,Chicago White Sox,Washington Senators,Griffith Stadium,Johnny Stevens,Larry Napp,John Rice,Eddie Rommel,,,Johnny Stevens;Larry Napp;John Rice;Eddie Rommel,,
1958/07/20,1958,07,20,WS1195807202,Chicago White Sox,Washington Senators,Griffith Stadium,Larry Napp,John Rice,Eddie Rommel,Johnny Stevens,,,Larry Napp;John Rice;Eddie Rommel;Johnny Stevens,,
1958/08/08,1958,08,08,WS1195808080,Baltimore Orioles,Washington Senators,Griffith Stadium,Frank Umont,Bill Summers,Jim Honochick,Hank Soar,,,Frank Umont;Bill Summers;Jim Honochick;Hank Soar,,
1958/08/09,1958,08,09,WS1195808090,Baltimore Orioles,Washington Senators,Griffith Stadium,Bill Summers,Jim Honochick,Hank Soar,Frank Umont,,,Bill Summers;Jim Honochick;Hank Soar;Frank Umont,,
1958/08/10,1958,08,10,WS1195808101,Baltimore Orioles,Washington Senators,Griffith Stadium,Jim Honochick,Hank Soar,Frank Umont,Bill Summers,,,Jim Honochick;Hank Soar;Frank Umont;Bill Summers,,
1958/08/10,1958,08,10,WS1195808102,Baltimore Orioles,Washington Senators,Griffith Stadium,Hank Soar,Frank Umont,Bill Summers,Jim Honochick,,,Hank Soar;Frank Umont;Bill Summers;Jim Honochick,,
1958/08/11,1958,08,11,WS1195808110,Boston Red Sox,Washington Senators,Griffith Stadium,Frank Umont,Bill Summers,Jim Honochick,Hank Soar,,,Frank Umont;Bill Summers;Jim Honochick;Hank Soar,,
1958/08/19,1958,08,19,WS1195808190,Detroit Tigers,Washington Senators,Griffith Stadium,Red Flaherty,Bill McKinley,Nestor Chylak,Charlie Berry,,,Red Flaherty;Bill McKinley;Nestor Chylak;Charlie Berry,,
1958/08/20,1958,08,20,WS1195808200,Detroit Tigers,Washington Senators,Griffith Stadium,Bill McKinley,Nestor Chylak,Charlie Berry,Red Flaherty,,,Bill McKinley;Nestor Chylak;Charlie Berry;Red Flaherty,,
1958/08/21,1958,08,21,WS1195808210,Kansas City Athletics,Washington Senators,Griffith Stadium,Nestor Chylak,Charlie Berry,Red Flaherty,Bill McKinley,,,Nestor Chylak;Charlie Berry;Red Flaherty;Bill McKinley,,
1958/08/22,1958,08,22,WS1195808220,Kansas City Athletics,Washington Senators,Griffith Stadium,Charlie Berry,Red Flaherty,Bill McKinley,Nestor Chylak,,,Charlie Berry;Red Flaherty;Bill McKinley;Nestor Chylak,,
1958/08/23,1958,08,23,WS1195808230,Kansas City Athletics,Washington Senators,Griffith Stadium,Red Flaherty,Bill McKinley,Nestor Chylak,Charlie Berry,,,Red Flaherty;Bill McKinley;Nestor Chylak;Charlie Berry,,
1958/08/24,1958,08,24,WS1195808240,Cleveland Guardians,Washington Senators,Griffith Stadium,Bill Summers,Jim Honochick,Hank Soar,Frank Umont,,,Bill Summers;Jim Honochick;Hank Soar;Frank Umont,,
1958/08/25,1958,08,25,WS1195808250,Cleveland Guardians,Washington Senators,Griffith Stadium,Jim Honochick,Hank Soar,Frank Umont,Bill Summers,,,Jim Honochick;Hank Soar;Frank Umont;Bill Summers,,
1958/08/26,1958,08,26,WS1195808260,Chicago White Sox,Washington Senators,Griffith Stadium,Hank Soar,Frank Umont,Bill Summers,Jim Honochick,,,Hank Soar;Frank Umont;Bill Summers;Jim Honochick,,
1958/08/27,1958,08,27,WS1195808270,Chicago White Sox,Washington Senators,Griffith Stadium,Frank Umont,Bill Summers,Jim Honochick,Hank Soar,,,Frank Umont;Bill Summers;Jim Honochick;Hank Soar,,
1958/08/29,1958,08,29,WS1195808290,New York Yankees,Washington Senators,Griffith Stadium,Johnny Stevens,John Rice,Larry Napp,Eddie Rommel,,,Johnny Stevens;John Rice;Larry Napp;Eddie Rommel,,
1958/08/30,1958,08,30,WS1195808300,New York Yankees,Washington Senators,Griffith Stadium,John Rice,Larry Napp,Eddie Rommel,Johnny Stevens,,,John Rice;Larry Napp;Eddie Rommel;Johnny Stevens,,
1958/08/31,1958,08,31,WS1195808310,New York Yankees,Washington Senators,Griffith Stadium,Larry Napp,Eddie Rommel,Johnny Stevens,John Rice,,,Larry Napp;Eddie Rommel;Johnny Stevens;John Rice,,
1958/09/01,1958,09,01,WS1195809011,Baltimore Orioles,Washington Senators,Griffith Stadium,Eddie Rommel,Johnny Stevens,John Rice,Larry Napp,,,Eddie Rommel;Johnny Stevens;John Rice;Larry Napp,,
1958/09/01,1958,09,01,WS1195809012,Baltimore Orioles,Washington Senators,Griffith Stadium,Johnny Stevens,John Rice,Larry Napp,Eddie Rommel,,,Johnny Stevens;John Rice;Larry Napp;Eddie Rommel,,
1958/09/02,1958,09,02,WS1195809020,Baltimore Orioles,Washington Senators,Griffith Stadium,John Rice,Larry Napp,Eddie Rommel,Johnny Stevens,,,John Rice;Larry Napp;Eddie Rommel;Johnny Stevens,,
1958/09/03,1958,09,03,WS1195809030,Baltimore Orioles,Washington Senators,Griffith Stadium,Larry Napp,Eddie Rommel,Johnny Stevens,John Rice,,,Larry Napp;Eddie Rommel;Johnny Stevens;John Rice,,
1958/09/26,1958,09,26,WS1195809261,Boston Red Sox,Washington Senators,Griffith Stadium,Nestor Chylak,Frank Tabacchi,Bob Stewart,Joe Paparella,,,Nestor Chylak;Frank Tabacchi;Bob Stewart;Joe Paparella,,
1958/09/26,1958,09,26,WS1195809262,Boston Red Sox,Washington Senators,Griffith Stadium,Frank Tabacchi,Bob Stewart,Joe Paparella,Nestor Chylak,,,Frank Tabacchi;Bob Stewart;Joe Paparella;Nestor Chylak,,
1958/09/27,1958,09,27,WS1195809270,Boston Red Sox,Washington Senators,Griffith Stadium,Bob Stewart,Joe Paparella,Nestor Chylak,Frank Tabacchi,,,Bob Stewart;Joe Paparella;Nestor Chylak;Frank Tabacchi,,
1958/09/28,1958,09,28,WS1195809280,Boston Red Sox,Washington Senators,Griffith Stadium,Joe Paparella,Nestor Chylak,Frank Tabacchi,Bob Stewart,,,Joe Paparella;Nestor Chylak;Frank Tabacchi;Bob Stewart,,
1959/04/14,1959,04,14,BAL195904140,New York Yankees,Baltimore Orioles,Memorial Stadium,Ed Runge,Frank Tabacchi,Joe Paparella,Eddie Hurley,,,Ed Runge;Frank Tabacchi;Joe Paparella;Eddie Hurley,,
1959/04/15,1959,04,15,BAL195904150,New York Yankees,Baltimore Orioles,Memorial Stadium,Frank Tabacchi,Joe Paparella,Eddie Hurley,Ed Runge,,,Frank Tabacchi;Joe Paparella;Eddie Hurley;Ed Runge,,
1959/04/16,1959,04,16,BAL195904160,New York Yankees,Baltimore Orioles,Memorial Stadium,Joe Paparella,Eddie Hurley,Ed Runge,Frank Tabacchi,,,Joe Paparella;Eddie Hurley;Ed Runge;Frank Tabacchi,,
1959/04/17,1959,04,17,BAL195904170,Washington Senators,Baltimore Orioles,Memorial Stadium,Red Flaherty,Frank Umont,Charlie Berry,Jim Honochick,,,Red Flaherty;Frank Umont;Charlie Berry;Jim Honochick,,
1959/04/18,1959,04,18,BAL195904180,Washington Senators,Baltimore Orioles,Memorial Stadium,Frank Umont,Charlie Berry,Jim Honochick,Red Flaherty,,,Frank Umont;Charlie Berry;Jim Honochick;Red Flaherty,,
1959/04/19,1959,04,19,BAL195904191,Washington Senators,Baltimore Orioles,Memorial Stadium,Charlie Berry,Jim Honochick,Red Flaherty,Frank Umont,,,Charlie Berry;Jim Honochick;Red Flaherty;Frank Umont,,
1959/04/19,1959,04,19,BAL195904192,Washington Senators,Baltimore Orioles,Memorial Stadium,Jim Honochick,Red Flaherty,Frank Umont,Charlie Berry,,,Jim Honochick;Red Flaherty;Frank Umont;Charlie Berry,,
1959/05/08,1959,05,08,BAL195905080,Boston Red Sox,Baltimore Orioles,Memorial Stadium,Eddie Rommel,Johnny Stevens,Larry Napp,John Rice,,,Eddie Rommel;Johnny Stevens;Larry Napp;John Rice,,
1959/05/09,1959,05,09,BAL195905090,Boston Red Sox,Baltimore Orioles,Memorial Stadium,Johnny Stevens,Larry Napp,John Rice,Eddie Rommel,,,Johnny Stevens;Larry Napp;John Rice;Eddie Rommel,,
1959/05/10,1959,05,10,BAL195905101,Boston Red Sox,Baltimore Orioles,Memorial Stadium,Larry Napp,John Rice,Eddie Rommel,Johnny Stevens,,,Larry Napp;John Rice;Eddie Rommel;Johnny Stevens,,
1959/05/10,1959,05,10,BAL195905102,Boston Red Sox,Baltimore Orioles,Memorial Stadium,John Rice,Eddie Rommel,Johnny Stevens,Larry Napp,,,John Rice;Eddie Rommel;Johnny Stevens;Larry Napp,,
1959/05/14,1959,05,14,BAL195905140,Kansas City Athletics,Baltimore Orioles,Memorial Stadium,Red Flaherty,Frank Umont,Charlie Berry,Jim Honochick,,,Red Flaherty;Frank Umont;Charlie Berry;Jim Honochick,,
1959/05/15,1959,05,15,BAL195905150,Detroit Tigers,Baltimore Orioles,Memorial Stadium,Frank Umont,Charlie Berry,Jim Honochick,Red Flaherty,,,Frank Umont;Charlie Berry;Jim Honochick;Red Flaherty,,
1959/05/16,1959,05,16,BAL195905160,Detroit Tigers,Baltimore Orioles,Memorial Stadium,Charlie Berry,Jim Honochick,Red Flaherty,Frank Umont,,,Charlie Berry;Jim Honochick;Red Flaherty;Frank Umont,,
1959/05/17,1959,05,17,BAL195905171,Cleveland Guardians,Baltimore Orioles,Memorial Stadium,Johnny Stevens,Larry Napp,John Rice,Eddie Rommel,,,Johnny Stevens;Larry Napp;John Rice;Eddie Rommel,,
1959/05/17,1959,05,17,BAL195905172,Cleveland Guardians,Baltimore Orioles,Memorial Stadium,Larry Napp,John Rice,Eddie Rommel,Johnny Stevens,,,Larry Napp;John Rice;Eddie Rommel;Johnny Stevens,Jim Piersall ejected by Larry Napp,
1959/05/18,1959,05,18,BAL195905180,Cleveland Guardians,Baltimore Orioles,Memorial Stadium,John Rice,Eddie Rommel,Johnny Stevens,Larry Napp,,,John Rice;Eddie Rommel;Johnny Stevens;Larry Napp,,
1959/05/19,1959,05,19,BAL195905190,Chicago White Sox,Baltimore Orioles,Memorial Stadium,Eddie Rommel,Johnny Stevens,Larry Napp,John Rice,,,Eddie Rommel;Johnny Stevens;Larry Napp;John Rice,,
1959/05/20,1959,05,20,BAL195905200,Chicago White Sox,Baltimore Orioles,Memorial Stadium,Johnny Stevens,Larry Napp,John Rice,Eddie Rommel,,,Johnny Stevens;Larry Napp;John Rice;Eddie Rommel,,
1959/05/22,1959,05,22,BAL195905220,New York Yankees,Baltimore Orioles,Memorial Stadium,Eddie Hurley,Frank Tabacchi,Joe Paparella,Ed Runge,,,Eddie Hurley;Frank Tabacchi;Joe Paparella;Ed Runge,,
1959/05/23,1959,05,23,BAL195905230,New York Yankees,Baltimore Orioles,Memorial Stadium,Frank Tabacchi,Joe Paparella,Ed Runge,Eddie Hurley,,,Frank Tabacchi;Joe Paparella;Ed Runge;Eddie Hurley,Paul Richards ejected by Frank Tabacchi,
1959/05/24,1959,05,24,BAL195905241,New York Yankees,Baltimore Orioles,Memorial Stadium,Joe Paparella,Ed Runge,Eddie Hurley,Frank Tabacchi,,,Joe Paparella;Ed Runge;Eddie Hurley;Frank Tabacchi,,
1959/05/24,1959,05,24,BAL195905242,New York Yankees,Baltimore Orioles,Memorial Stadium,Ed Runge,Eddie Hurley,Frank Tabacchi,Joe Paparella,,,Ed Runge;Eddie Hurley;Frank Tabacchi;Joe Paparella,,
1959/05/26,1959,05,26,BAL195905260,Washington Senators,Baltimore Orioles,Memorial Stadium,Nestor Chylak,Bill Summers,Bill McKinley,Hank Soar,,,Nestor Chylak;Bill Summers;Bill McKinley;Hank Soar,,
1959/05/27,1959,05,27,BAL195905270,Washington Senators,Baltimore Orioles,Memorial Stadium,Bill Summers,Bill McKinley,Hank Soar,Nestor Chylak,,,Bill Summers;Bill McKinley;Hank Soar;Nestor Chylak,,
1959/06/09,1959,06,09,BAL195906090,Cleveland Guardians,Baltimore Orioles,Memorial Stadium,Nestor Chylak,Bill Summers,Bill McKinley,Hank Soar,,,Nestor Chylak;Bill Summers;Bill McKinley;Hank Soar,,
1959/06/10,1959,06,10,BAL195906100,Cleveland Guardians,Baltimore Orioles,Memorial Stadium,Bill Summers,Bill McKinley,Hank Soar,Nestor Chylak,,,Bill Summers;Bill McKinley;Hank Soar;Nestor Chylak,,
1959/06/11,1959,06,11,BAL195906110,Cleveland Guardians,Baltimore Orioles,Memorial Stadium,Bill McKinley,Hank Soar,Nestor Chylak,Bill Summers,,,Bill McKinley;Hank Soar;Nestor Chylak;Bill Summers,,
1959/06/13,1959,06,13,BAL195906130,Chicago White Sox,Baltimore Orioles,Memorial Stadium,Hank Soar,Nestor Chylak,Bill Summers,Bill McKinley,,,Hank Soar;Nestor Chylak;Bill Summers;Bill McKinley,,
1959/06/14,1959,06,14,BAL195906141,Chicago White Sox,Baltimore Orioles,Memorial Stadium,Nestor Chylak,Bill Summers,Bill McKinley,Hank Soar,,,Nestor Chylak;Bill Summers;Bill McKinley;Hank Soar,,
1959/06/14,1959,06,14,BAL195906142,Chicago White Sox,Baltimore Orioles,Memorial Stadium,Bill Summers,Bill McKinley,Hank Soar,Nestor Chylak,,,Bill Summers;Bill McKinley;Hank Soar;Nestor Chylak,,
1959/06/15,1959,06,15,BAL195906150,Detroit Tigers,Baltimore Orioles,Memorial Stadium,Frank Tabacchi,Joe Paparella,Eddie Hurley,Ed Runge,,,Frank Tabacchi;Joe Paparella;Eddie Hurley;Ed Runge,,
1959/06/17,1959,06,17,BAL195906170,Detroit Tigers,Baltimore Orioles,Memorial Stadium,Joe Paparella,Eddie Hurley,Ed Runge,Frank Tabacchi,,,Joe Paparella;Eddie Hurley;Ed Runge;Frank Tabacchi,,
1959/06/18,1959,06,18,BAL195906180,Detroit Tigers,Baltimore Orioles,Memorial Stadium,Eddie Hurley,Ed Runge,Frank Tabacchi,Joe Paparella,,,Eddie Hurley;Ed Runge;Frank Tabacchi;Joe Paparella,,
1959/06/19,1959,06,19,BAL195906191,Kansas City Athletics,Baltimore Orioles,Memorial Stadium,Ed Runge,Frank Tabacchi,Joe Paparella,Eddie Hurley,,,Ed Runge;Frank Tabacchi;Joe Paparella;Eddie Hurley,,
1959/06/19,1959,06,19,BAL195906192,Kansas City Athletics,Baltimore Orioles,Memorial Stadium,Frank Tabacchi,Joe Paparella,Eddie Hurley,Ed Runge,,,Frank Tabacchi;Joe Paparella;Eddie Hurley;Ed Runge,,
1959/06/20,1959,06,20,BAL195906200,Kansas City Athletics,Baltimore Orioles,Memorial Stadium,Joe Paparella,Eddie Hurley,Ed Runge,Frank Tabacchi,,,Joe Paparella;Eddie Hurley;Ed Runge;Frank Tabacchi,,
1959/06/21,1959,06,21,BAL195906210,Kansas City Athletics,Baltimore Orioles,Memorial Stadium,Eddie Hurley,Ed Runge,Frank Tabacchi,Joe Paparella,,,Eddie Hurley;Ed Runge;Frank Tabacchi;Joe Paparella,,
1959/06/30,1959,06,30,BAL195906300,New York Yankees,Baltimore Orioles,Memorial Stadium,Frank Umont,Charlie Berry,Jim Honochick,Red Flaherty,,,Frank Umont;Charlie Berry;Jim Honochick;Red Flaherty,,
1959/07/01,1959,07,01,BAL195907010,New York Yankees,Baltimore Orioles,Memorial Stadium,Charlie Berry,Jim Honochick,Red Flaherty,Frank Umont,,,Charlie Berry;Jim Honochick;Red Flaherty;Frank Umont,,
1959/07/02,1959,07,02,BAL195907020,New York Yankees,Baltimore Orioles,Memorial Stadium,Jim Honochick,Red Flaherty,Frank Umont,Charlie Berry,,,Jim Honochick;Red Flaherty;Frank Umont;Charlie Berry,Casey Stengel ejected by Jim Honochick,
1959/07/03,1959,07,03,BAL195907030,Boston Red Sox,Baltimore Orioles,Memorial Stadium,Red Flaherty,Frank Umont,Charlie Berry,Jim Honochick,,,Red Flaherty;Frank Umont;Charlie Berry;Jim Honochick,Paul Richards ejected by Red Flaherty,
1959/07/04,1959,07,04,BAL195907040,Boston Red Sox,Baltimore Orioles,Memorial Stadium,Frank Umont,Charlie Berry,Jim Honochick,Red Flaherty,,,Frank Umont;Charlie Berry;Jim Honochick;Red Flaherty,,
1959/07/05,1959,07,05,BAL195907051,Boston Red Sox,Baltimore Orioles,Memorial Stadium,Charlie Berry,Jim Honochick,Red Flaherty,Frank Umont,,,Charlie Berry;Jim Honochick;Red Flaherty;Frank Umont,,
1959/07/05,1959,07,05,BAL195907052,Boston Red Sox,Baltimore Orioles,Memorial Stadium,Jim Honochick,Red Flaherty,Frank Umont,Charlie Berry,,,Jim Honochick;Red Flaherty;Frank Umont;Charlie Berry,,
1959/07/14,1959,07,14,BAL195907141,Kansas City Athletics,Baltimore Orioles,Memorial Stadium,Nestor Chylak,Bill Summers,Bill McKinley,Hank Soar,,,Nestor Chylak;Bill Summers;Bill McKinley;Hank Soar,,
1959/07/14,1959,07,14,BAL195907142,Kansas City Athletics,Baltimore Orioles,Memorial Stadium,Bill Summers,Bill McKinley,Hank Soar,Nestor Chylak,,,Bill Summers;Bill McKinley;Hank Soar;Nestor Chylak,,
1959/07/16,1959,07,16,BAL195907160,Kansas City Athletics,Baltimore Orioles,Memorial Stadium,Bill McKinley,Hank Soar,Nestor Chylak,Bill Summers,,,Bill McKinley;Hank Soar;Nestor Chylak;Bill Summers,,
1959/07/17,1959,07,17,BAL195907170,Detroit Tigers,Baltimore Orioles,Memorial Stadium,Hank Soar,Nestor Chylak,Bill Summers,Bill McKinley,,,Hank Soar;Nestor Chylak;Bill Summers;Bill McKinley,,
1959/07/18,1959,07,18,BAL195907181,Detroit Tigers,Baltimore Orioles,Memorial Stadium,Nestor Chylak,Bill Summers,Bill McKinley,Hank Soar,,,Nestor Chylak;Bill Summers;Bill McKinley;Hank Soar,,
1959/07/18,1959,07,18,BAL195907182,Detroit Tigers,Baltimore Orioles,Memorial Stadium,Bill Summers,Bill McKinley,Hank Soar,Nestor Chylak,,,Bill Summers;Bill McKinley;Hank Soar;Nestor Chylak,,
1959/07/19,1959,07,19,BAL195907190,Detroit Tigers,Baltimore Orioles,Memorial Stadium,Bill McKinley,Hank Soar,Nestor Chylak,Bill Summers,,,Bill McKinley;Hank Soar;Nestor Chylak;Bill Summers,,
1959/08/04,1959,08,04,BAL195908040,Chicago White Sox,Baltimore Orioles,Memorial Stadium,Bill Summers,Bill McKinley,Hank Soar,Nestor Chylak,,,Bill Summers;Bill McKinley;Hank Soar;Nestor Chylak,,
1959/08/05,1959,08,05,BAL195908051,Chicago White Sox,Baltimore Orioles,Memorial Stadium,Bill McKinley,Hank Soar,Nestor Chylak,Bill Summers,,,Bill McKinley;Hank Soar;Nestor Chylak;Bill Summers,,
1959/08/05,1959,08,05,BAL195908052,Chicago White Sox,Baltimore Orioles,Memorial Stadium,Hank Soar,Nestor Chylak,Bill Summers,Bill McKinley,,,Hank Soar;Nestor Chylak;Bill Summers;Bill McKinley,,
1959/08/06,1959,08,06,BAL195908060,Chicago White Sox,Baltimore Orioles,Memorial Stadium,Nestor Chylak,Bill Summers,Bill McKinley,Hank Soar,,,Nestor Chylak;Bill Summers;Bill McKinley;Hank Soar,,
1959/08/07,1959,08,07,BAL195908070,Cleveland Guardians,Baltimore Orioles,Memorial Stadium,Eddie Rommel,Johnny Stevens,Larry Napp,John Rice,,,Eddie Rommel;Johnny Stevens;Larry Napp;John Rice,,
1959/08/09,1959,08,09,BAL195908090,Cleveland Guardians,Baltimore Orioles,Memorial Stadium,Johnny Stevens,Larry Napp,John Rice,Eddie Rommel,,,Johnny Stevens;Larry Napp;John Rice;Eddie Rommel,,
