Date,Year,Month,Day,RetroID,Visitor,Home,Site,Home,FirstBase,SecondBase,ThirdBase,LeftField,RightField,AllUmpires,Ejections,Changes
1949/05/19,1949,05,19,NYA194905190,Cleveland Indians,New York Yankees,Yankee Stadium I,Bill Grieve,Joe Paparella,(none),Bill McKinley,,,Bill Grieve;Joe Paparella;Bill McKinley,,
1949/05/21,1949,05,21,NYA194905210,Chicago White Sox,New York Yankees,Yankee Stadium I,Joe Paparella,Cal Hubbard,(none),Bill McKinley,,,Joe Paparella;Cal Hubbard;Bill McKinley,,
1949/05/23,1949,05,23,NYA194905230,St.Louis Browns,New York Yankees,Yankee Stadium I,Johnny Stevens,Bill Grieve,Jim Honochick,Bill Summers,,,Johnny Stevens;Bill Grieve;Jim Honochick;Bill Summers,Zack Taylor ejected by Johnny Stevens,
1949/05/24,1949,05,24,NYA194905240,St.Louis Browns,New York Yankees,Yankee Stadium I,Bill Grieve,Jim Honochick,Bill Summers,Johnny Stevens,,,Bill Grieve;Jim Honochick;Bill Summers;Johnny Stevens,,
1949/05/25,1949,05,25,NYA194905250,Detroit Tigers,New York Yankees,Yankee Stadium I,Jim Honochick,Bill Summers,(none),Bill Grieve,,,Jim Honochick;Bill Summers;Bill Grieve,,
1949/05/27,1949,05,27,NYA194905270,Philadelphia Athletics,New York Yankees,Yankee Stadium I,Jim Honochick,Jim Boyer,Eddie Rommel,Art Passarella,,,Jim Honochick;Jim Boyer;Eddie Rommel;Art Passarella,,
1949/05/28,1949,05,28,NYA194905280,Philadelphia Athletics,New York Yankees,Yankee Stadium I,Jim Boyer,Eddie Rommel,(none),Art Passarella,,,Jim Boyer;Eddie Rommel;Art Passarella,,
1949/05/29,1949,05,29,NYA194905290,Philadelphia Athletics,New York Yankees,Yankee Stadium I,Eddie Rommel,Art Passarella,(none),Jim Boyer,,,Eddie Rommel;Art Passarella;Jim Boyer,,
1949/06/14,1949,06,14,NYA194906140,Chicago White Sox,New York Yankees,Yankee Stadium I,Charlie Berry,Joe Paparella,(none),Cal Hubbard,,,Charlie Berry;Joe Paparella;Cal Hubbard,,
1949/06/15,1949,06,15,NYA194906150,Chicago White Sox,New York Yankees,Yankee Stadium I,Joe Paparella,Cal Hubbard,(none),Charlie Berry,,,Joe Paparella;Cal Hubbard;Charlie Berry,,
1949/06/16,1949,06,16,NYA194906161,Chicago White Sox,New York Yankees,Yankee Stadium I,Cal Hubbard,Charlie Berry,(none),Joe Paparella,,,Cal Hubbard;Charlie Berry;Joe Paparella,,
1949/06/16,1949,06,16,NYA194906162,Chicago White Sox,New York Yankees,Yankee Stadium I,Charlie Berry,Joe Paparella,(none),Cal Hubbard,,,Charlie Berry;Joe Paparella;Cal Hubbard,,
1949/06/17,1949,06,17,NYA194906170,Cleveland Indians,New York Yankees,Yankee Stadium I,Joe Paparella,Cal Hubbard,Bill Grieve,Charlie Berry,,,Joe Paparella;Cal Hubbard;Bill Grieve;Charlie Berry,,
1949/06/18,1949,06,18,NYA194906180,Cleveland Indians,New York Yankees,Yankee Stadium I,Cal Hubbard,Bill Grieve,(none),(none),,,Cal Hubbard;Bill Grieve,,
1949/06/19,1949,06,19,NYA194906190,Cleveland Indians,New York Yankees,Yankee Stadium I,Bill Grieve,Charlie Berry,Joe Paparella,Cal Hubbard,,,Bill Grieve;Charlie Berry;Joe Paparella;Cal Hubbard,,
1949/06/20,1949,06,20,NYA194906200,St.Louis Browns,New York Yankees,Yankee Stadium I,Jim Boyer,Eddie Rommel,(none),Art Passarella,,,Jim Boyer;Eddie Rommel;Art Passarella,,
1949/06/22,1949,06,22,NYA194906221,St.Louis Browns,New York Yankees,Yankee Stadium I,Eddie Rommel,Art Passarella,(none),Jim Boyer,,,Eddie Rommel;Art Passarella;Jim Boyer,,
1949/06/22,1949,06,22,NYA194906222,St.Louis Browns,New York Yankees,Yankee Stadium I,Art Passarella,Jim Boyer,(none),Eddie Rommel,,,Art Passarella;Jim Boyer;Eddie Rommel,,
1949/06/23,1949,06,23,NYA194906230,Detroit Tigers,New York Yankees,Yankee Stadium I,Jim Boyer,Eddie Rommel,(none),Art Passarella,,,Jim Boyer;Eddie Rommel;Art Passarella,,
1949/06/24,1949,06,24,NYA194906240,Detroit Tigers,New York Yankees,Yankee Stadium I,Eddie Rommel,Art Passarella,(none),Jim Boyer,,,Eddie Rommel;Art Passarella;Jim Boyer,,
1949/06/26,1949,06,26,NYA194906261,Detroit Tigers,New York Yankees,Yankee Stadium I,Jim Boyer,Eddie Rommel,(none),Art Passarella,,,Jim Boyer;Eddie Rommel;Art Passarella,,
1949/06/26,1949,06,26,NYA194906262,Detroit Tigers,New York Yankees,Yankee Stadium I,Eddie Rommel,Art Passarella,(none),Jim Boyer,,,Eddie Rommel;Art Passarella;Jim Boyer,,
1949/07/04,1949,07,04,NYA194907041,Boston Red Sox,New York Yankees,Yankee Stadium I,Joe Paparella,Cal Hubbard,(none),Charlie Berry,,,Joe Paparella;Cal Hubbard;Charlie Berry,,
1949/07/04,1949,07,04,NYA194907042,Boston Red Sox,New York Yankees,Yankee Stadium I,Cal Hubbard,Charlie Berry,(none),Joe Paparella,,,Cal Hubbard;Charlie Berry;Joe Paparella,,
1949/07/05,1949,07,05,NYA194907050,Boston Red Sox,New York Yankees,Yankee Stadium I,Charlie Berry,Joe Paparella,(none),Cal Hubbard,,,Charlie Berry;Joe Paparella;Cal Hubbard,,
1949/07/08,1949,07,08,NYA194907080,Washington Senators,New York Yankees,Yankee Stadium I,Bill Grieve,Jim Honochick,Johnny Stevens,Bill Summers,,,Bill Grieve;Jim Honochick;Johnny Stevens;Bill Summers,,
1949/07/09,1949,07,09,NYA194907090,Washington Senators,New York Yankees,Yankee Stadium I,Jim Honochick,Johnny Stevens,Bill Summers,Bill Grieve,,,Jim Honochick;Johnny Stevens;Bill Summers;Bill Grieve,,
1949/07/25,1949,07,25,NYA194907250,Cleveland Indians,New York Yankees,Yankee Stadium I,Red Jones,Eddie Hurley,Bill McGowan,Bill McKinley,,,Red Jones;Eddie Hurley;Bill McGowan;Bill McKinley,,
1949/07/28,1949,07,28,NYA194907280,Cleveland Indians,New York Yankees,Yankee Stadium I,Eddie Hurley,Bill McGowan,Bill McKinley,Red Jones,,,Eddie Hurley;Bill McGowan;Bill McKinley;Red Jones,,
1949/07/29,1949,07,29,NYA194907290,Chicago White Sox,New York Yankees,Yankee Stadium I,Red Jones,Bill McKinley,Bill McGowan,Eddie Hurley,,,Red Jones;Bill McKinley;Bill McGowan;Eddie Hurley,,
1949/07/30,1949,07,30,NYA194907300,Chicago White Sox,New York Yankees,Yankee Stadium I,Bill McKinley,Bill McGowan,Eddie Hurley,Red Jones,,,Bill McKinley;Bill McGowan;Eddie Hurley;Red Jones,,
1949/07/31,1949,07,31,NYA194907311,Chicago White Sox,New York Yankees,Yankee Stadium I,Bill McGowan,Eddie Hurley,Red Jones,Bill McKinley,,,Bill McGowan;Eddie Hurley;Red Jones;Bill McKinley,,
1949/07/31,1949,07,31,NYA194907312,Chicago White Sox,New York Yankees,Yankee Stadium I,Eddie Hurley,Red Jones,Bill McKinley,Bill McGowan,,,Eddie Hurley;Red Jones;Bill McKinley;Bill McGowan,,
1949/08/02,1949,08,02,NYA194908020,Detroit Tigers,New York Yankees,Yankee Stadium I,Jim Honochick,Bill Summers,(none),Bill Grieve,,,Jim Honochick;Bill Summers;Bill Grieve,,
1949/08/03,1949,08,03,NYA194908030,Detroit Tigers,New York Yankees,Yankee Stadium I,Bill Summers,Bill Grieve,(none),Jim Honochick,,,Bill Summers;Bill Grieve;Jim Honochick,,
1949/08/04,1949,08,04,NYA194908040,Detroit Tigers,New York Yankees,Yankee Stadium I,Bill Grieve,Jim Honochick,(none),Bill Summers,,,Bill Grieve;Jim Honochick;Bill Summers,,
1949/08/05,1949,08,05,NYA194908051,St.Louis Browns,New York Yankees,Yankee Stadium I,Jim Honochick,Bill Summers,(none),Bill Grieve,,,Jim Honochick;Bill Summers;Bill Grieve,,
1949/08/05,1949,08,05,NYA194908052,St.Louis Browns,New York Yankees,Yankee Stadium I,Bill Summers,Jim Honochick,(none),Bill Grieve,,,Bill Summers;Jim Honochick;Bill Grieve,Yogi Berra ejected by Bill Summers,
1949/08/06,1949,08,06,NYA194908060,St.Louis Browns,New York Yankees,Yankee Stadium I,Bill Grieve,Jim Honochick,(none),Bill Summers,,,Bill Grieve;Jim Honochick;Bill Summers,,
1949/08/07,1949,08,07,NYA194908071,St.Louis Browns,New York Yankees,Yankee Stadium I,Jim Honochick,Bill Summers,(none),Bill Grieve,,,Jim Honochick;Bill Summers;Bill Grieve,,
1949/08/07,1949,08,07,NYA194908072,St.Louis Browns,New York Yankees,Yankee Stadium I,Bill Summers,Bill Grieve,(none),Jim Honochick,,,Bill Summers;Bill Grieve;Jim Honochick,,
1949/08/17,1949,08,17,NYA194908170,Washington Senators,New York Yankees,Yankee Stadium I,Art Passarella,Eddie Rommel,Johnny Stevens,Jim Boyer,,,Art Passarella;Eddie Rommel;Johnny Stevens;Jim Boyer,,
1949/08/18,1949,08,18,NYA194908180,Washington Senators,New York Yankees,Yankee Stadium I,Eddie Rommel,Johnny Stevens,Jim Boyer,Art Passarella,,,Eddie Rommel;Johnny Stevens;Jim Boyer;Art Passarella,,
1949/08/19,1949,08,19,NYA194908190,Philadelphia Athletics,New York Yankees,Yankee Stadium I,Johnny Stevens,Jim Boyer,Art Passarella,Eddie Rommel,,,Johnny Stevens;Jim Boyer;Art Passarella;Eddie Rommel,,
1949/08/20,1949,08,20,NYA194908200,Philadelphia Athletics,New York Yankees,Yankee Stadium I,Jim Boyer,Art Passarella,Eddie Rommel,Johnny Stevens,,,Jim Boyer;Art Passarella;Eddie Rommel;Johnny Stevens,,
1949/08/21,1949,08,21,NYA194908210,Philadelphia Athletics,New York Yankees,Yankee Stadium I,Art Passarella,Eddie Rommel,Johnny Stevens,Jim Boyer,,,Art Passarella;Eddie Rommel;Johnny Stevens;Jim Boyer,,
1949/09/07,1949,09,07,NYA194909070,Boston Red Sox,New York Yankees,Yankee Stadium I,Art Passarella,Eddie Rommel,Jim Boyer,Johnny Stevens,,,Art Passarella;Eddie Rommel;Jim Boyer;Johnny Stevens,,
1949/09/09,1949,09,09,NYA194909090,Boston Red Sox,New York Yankees,Yankee Stadium I,Eddie Rommel,Jim Boyer,Johnny Stevens,Art Passarella,,,Eddie Rommel;Jim Boyer;Johnny Stevens;Art Passarella,,
1949/09/10,1949,09,10,NYA194909101,Washington Senators,New York Yankees,Yankee Stadium I,Jim Boyer,Johnny Stevens,Art Passarella,Eddie Rommel,,,Jim Boyer;Johnny Stevens;Art Passarella;Eddie Rommel,,
1949/09/10,1949,09,10,NYA194909102,Washington Senators,New York Yankees,Yankee Stadium I,Johnny Stevens,Art Passarella,Eddie Rommel,Jim Boyer,,,Johnny Stevens;Art Passarella;Eddie Rommel;Jim Boyer,,
1949/09/11,1949,09,11,NYA194909111,Washington Senators,New York Yankees,Yankee Stadium I,Art Passarella,Eddie Rommel,Jim Boyer,Johnny Stevens,,,Art Passarella;Eddie Rommel;Jim Boyer;Johnny Stevens,Sherry Robertson ejected by Jim Boyer,
1949/09/11,1949,09,11,NYA194909112,Washington Senators,New York Yankees,Yankee Stadium I,Eddie Rommel,Jim Boyer,Johnny Stevens,Art Passarella,,,Eddie Rommel;Jim Boyer;Johnny Stevens;Art Passarella,,
1949/09/14,1949,09,14,NYA194909141,St.Louis Browns,New York Yankees,Yankee Stadium I,Johnny Stevens,Joe Paparella,(none),Cal Hubbard,,,Johnny Stevens;Joe Paparella;Cal Hubbard,,
1949/09/14,1949,09,14,NYA194909142,St.Louis Browns,New York Yankees,Yankee Stadium I,Joe Paparella,Cal Hubbard,(none),Johnny Stevens,,,Joe Paparella;Cal Hubbard;Johnny Stevens,,
1949/09/15,1949,09,15,NYA194909150,Cleveland Indians,New York Yankees,Yankee Stadium I,Cal Hubbard,Johnny Stevens,Charlie Berry,Joe Paparella,,,Cal Hubbard;Johnny Stevens;Charlie Berry;Joe Paparella,,
1949/09/16,1949,09,16,NYA194909160,Detroit Tigers,New York Yankees,Yankee Stadium I,Johnny Stevens,Charlie Berry,Joe Paparella,Cal Hubbard,,,Johnny Stevens;Charlie Berry;Joe Paparella;Cal Hubbard,,
1949/09/17,1949,09,17,NYA194909170,Detroit Tigers,New York Yankees,Yankee Stadium I,Charlie Berry,Joe Paparella,Cal Hubbard,Johnny Stevens,,,Charlie Berry;Joe Paparella;Cal Hubbard;Johnny Stevens,,
1949/09/18,1949,09,18,NYA194909180,Cleveland Indians,New York Yankees,Yankee Stadium I,Bill Summers,Bill Grieve,Jim Honochick,Bill McKinley,,,Bill Summers;Bill Grieve;Jim Honochick;Bill McKinley,,
1949/09/19,1949,09,19,NYA194909190,Cleveland Indians,New York Yankees,Yankee Stadium I,Bill Grieve,Jim Honochick,Bill McKinley,Bill Summers,,,Bill Grieve;Jim Honochick;Bill McKinley;Bill Summers,,
1949/09/20,1949,09,20,NYA194909200,Chicago White Sox,New York Yankees,Yankee Stadium I,Jim Honochick,Bill McKinley,Bill Summers,Bill Grieve,,,Jim Honochick;Bill McKinley;Bill Summers;Bill Grieve,,
1949/09/21,1949,09,21,NYA194909210,Chicago White Sox,New York Yankees,Yankee Stadium I,Bill McKinley,Bill Summers,Bill Grieve,Jim Honochick,,,Bill McKinley;Bill Summers;Bill Grieve;Jim Honochick,,
1949/09/26,1949,09,26,NYA194909260,Boston Red Sox,New York Yankees,Yankee Stadium I,Bill Grieve,Cal Hubbard,Charlie Berry,Joe Paparella,,,Bill Grieve;Cal Hubbard;Charlie Berry;Joe Paparella,,
1949/09/27,1949,09,27,NYA194909270,Philadelphia Athletics,New York Yankees,Yankee Stadium I,Cal Hubbard,Charlie Berry,Johnny Stevens,Joe Paparella,,,Cal Hubbard;Charlie Berry;Johnny Stevens;Joe Paparella,,
1949/09/28,1949,09,28,NYA194909280,Philadelphia Athletics,New York Yankees,Yankee Stadium I,Charlie Berry,Johnny Stevens,Joe Paparella,Cal Hubbard,,,Charlie Berry;Johnny Stevens;Joe Paparella;Cal Hubbard,Eddie Joost ejected by Charlie Berry,
1949/09/30,1949,09,30,NYA194909300,Philadelphia Athletics,New York Yankees,Yankee Stadium I,Cal Hubbard,Joe Paparella,Johnny Stevens,Charlie Berry,,,Cal Hubbard;Joe Paparella;Johnny Stevens;Charlie Berry,,
1949/10/01,1949,10,01,NYA194910010,Boston Red Sox,New York Yankees,Yankee Stadium I,Bill Summers,Cal Hubbard,Eddie Rommel,Charlie Berry,Eddie Hurley,Jim Honochick,Bill Summers;Cal Hubbard;Eddie Rommel;Charlie Berry;Eddie Hurley;Jim Honochick,,
1949/10/02,1949,10,02,NYA194910020,Boston Red Sox,New York Yankees,Yankee Stadium I,Cal Hubbard,Eddie Rommel,Charlie Berry,Bill Summers,Jim Honochick,Eddie Hurley,Cal Hubbard;Eddie Rommel;Charlie Berry;Bill Summers;Jim Honochick;Eddie Hurley,,
1949/04/19,1949,04,19,PHA194904190,Boston Red Sox,Philadelphia Athletics,Shibe Park,Bill McGowan,Red Jones,(none),Bill McKinley,,,Bill McGowan;Red Jones;Bill McKinley,,
1949/04/20,1949,04,20,PHA194904200,Boston Red Sox,Philadelphia Athletics,Shibe Park,Red Jones,Bill McKinley,(none),Bill McGowan,,,Red Jones;Bill McKinley;Bill McGowan,,
1949/04/21,1949,04,21,PHA194904210,Boston Red Sox,Philadelphia Athletics,Shibe Park,Bill McKinley,Red Jones,(none),Bill McGowan,,,Bill McKinley;Red Jones;Bill McGowan,,
1949/04/29,1949,04,29,PHA194904290,Washington Senators,Philadelphia Athletics,Shibe Park,Bill McGowan,Red Jones,(none),Eddie Hurley,,,Bill McGowan;Red Jones;Eddie Hurley,,
1949/04/30,1949,04,30,PHA194904300,Washington Senators,Philadelphia Athletics,Shibe Park,Red Jones,Eddie Hurley,(none),Bill McGowan,,,Red Jones;Eddie Hurley;Bill McGowan,,
1949/05/01,1949,05,01,PHA194905011,Washington Senators,Philadelphia Athletics,Shibe Park,Eddie Hurley,Bill McGowan,(none),Red Jones,,,Eddie Hurley;Bill McGowan;Red Jones,,
1949/05/01,1949,05,01,PHA194905012,Washington Senators,Philadelphia Athletics,Shibe Park,Bill McGowan,Red Jones,(none),Eddie Hurley,,,Bill McGowan;Red Jones;Eddie Hurley,,
1949/05/14,1949,05,14,PHA194905140,New York Yankees,Philadelphia Athletics,Shibe Park,Bill Grieve,Johnny Stevens,Bill Summers,Jim Honochick,,,Bill Grieve;Johnny Stevens;Bill Summers;Jim Honochick,,
1949/05/15,1949,05,15,PHA194905151,New York Yankees,Philadelphia Athletics,Shibe Park,Johnny Stevens,Bill Summers,Jim Honochick,Bill Grieve,,,Johnny Stevens;Bill Summers;Jim Honochick;Bill Grieve,,
1949/05/15,1949,05,15,PHA194905152,New York Yankees,Philadelphia Athletics,Shibe Park,Bill Summers,Jim Honochick,Bill Grieve,Johnny Stevens,,,Bill Summers;Jim Honochick;Bill Grieve;Johnny Stevens,,
1949/05/17,1949,05,17,PHA194905170,St.Louis Browns,Philadelphia Athletics,Shibe Park,Eddie Rommel,Art Passarella,(none),Jim Boyer,,,Eddie Rommel;Art Passarella;Jim Boyer,,
1949/05/18,1949,05,18,PHA194905180,St.Louis Browns,Philadelphia Athletics,Shibe Park,Art Passarella,Jim Boyer,(none),Eddie Rommel,,,Art Passarella;Jim Boyer;Eddie Rommel,,
1949/05/20,1949,05,20,PHA194905200,Detroit Tigers,Philadelphia Athletics,Shibe Park,Jim Boyer,Eddie Rommel,(none),Art Passarella,,,Jim Boyer;Eddie Rommel;Art Passarella,,
1949/05/21,1949,05,21,PHA194905210,Detroit Tigers,Philadelphia Athletics,Shibe Park,Eddie Rommel,Art Passarella,(none),Jim Boyer,,,Eddie Rommel;Art Passarella;Jim Boyer,,
1949/05/22,1949,05,22,PHA194905221,Cleveland Indians,Philadelphia Athletics,Shibe Park,Eddie Hurley,Bill McGowan,Bill McKinley,Red Jones,,,Eddie Hurley;Bill McGowan;Bill McKinley;Red Jones,,
1949/05/22,1949,05,22,PHA194905222,Cleveland Indians,Philadelphia Athletics,Shibe Park,Bill McGowan,Bill McKinley,Red Jones,Eddie Hurley,,,Bill McGowan;Bill McKinley;Red Jones;Eddie Hurley,,
1949/05/23,1949,05,23,PHA194905230,Cleveland Indians,Philadelphia Athletics,Shibe Park,Bill McKinley,Red Jones,Eddie Hurley,Bill McGowan,,,Bill McKinley;Red Jones;Eddie Hurley;Bill McGowan,,
1949/05/25,1949,05,25,PHA194905250,Chicago White Sox,Philadelphia Athletics,Shibe Park,Red Jones,Eddie Hurley,Bill McGowan,Bill McKinley,,,Red Jones;Eddie Hurley;Bill McGowan;Bill McKinley,,
1949/06/14,1949,06,14,PHA194906140,Detroit Tigers,Philadelphia Athletics,Shibe Park,Bill Summers,Jim Honochick,(none),Bill Grieve,,,Bill Summers;Jim Honochick;Bill Grieve,,
1949/06/15,1949,06,15,PHA194906150,Detroit Tigers,Philadelphia Athletics,Shibe Park,Jim Honochick,Bill Grieve,(none),Bill Summers,,,Jim Honochick;Bill Grieve;Bill Summers,,
1949/06/16,1949,06,16,PHA194906160,Detroit Tigers,Philadelphia Athletics,Shibe Park,Bill Grieve,Bill Summers,(none),Jim Honochick,,,Bill Grieve;Bill Summers;Jim Honochick,,
1949/06/17,1949,06,17,PHA194906170,St.Louis Browns,Philadelphia Athletics,Shibe Park,Bill Summers,Johnny Stevens,(none),Jim Honochick,,,Bill Summers;Johnny Stevens;Jim Honochick,,
1949/06/19,1949,06,19,PHA194906191,St.Louis Browns,Philadelphia Athletics,Shibe Park,Johnny Stevens,Jim Honochick,(none),Bill Summers,,,Johnny Stevens;Jim Honochick;Bill Summers,,
1949/06/19,1949,06,19,PHA194906192,St.Louis Browns,Philadelphia Athletics,Shibe Park,Jim Honochick,Bill Summers,(none),Johnny Stevens,,,Jim Honochick;Bill Summers;Johnny Stevens,,
1949/06/20,1949,06,20,PHA194906200,Cleveland Indians,Philadelphia Athletics,Shibe Park,Bill McKinley,Red Jones,Eddie Hurley,Bill McGowan,,,Bill McKinley;Red Jones;Eddie Hurley;Bill McGowan,,
1949/06/21,1949,06,21,PHA194906210,Cleveland Indians,Philadelphia Athletics,Shibe Park,Bill McGowan,Eddie Hurley,(none),Bill McKinley,,,Bill McGowan;Eddie Hurley;Bill McKinley,Al Simmons ejected by Bill McGowan,
1949/06/22,1949,06,22,PHA194906220,Cleveland Indians,Philadelphia Athletics,Shibe Park,Eddie Hurley,Bill McGowan,Bill McKinley,Red Jones,,,Eddie Hurley;Bill McGowan;Bill McKinley;Red Jones,,
1949/06/23,1949,06,23,PHA194906230,Chicago White Sox,Philadelphia Athletics,Shibe Park,Bill McGowan,Bill McKinley,Red Jones,Eddie Hurley,,,Bill McGowan;Bill McKinley;Red Jones;Eddie Hurley,,
1949/06/24,1949,06,24,PHA194906240,Chicago White Sox,Philadelphia Athletics,Shibe Park,Bill McKinley,Red Jones,Eddie Hurley,Bill McGowan,,,Bill McKinley;Red Jones;Eddie Hurley;Bill McGowan,,
1949/06/25,1949,06,25,PHA194906250,Chicago White Sox,Philadelphia Athletics,Shibe Park,Red Jones,Eddie Hurley,Bill McGowan,Bill McKinley,,,Red Jones;Eddie Hurley;Bill McGowan;Bill McKinley,,
1949/06/26,1949,06,26,PHA194906261,Chicago White Sox,Philadelphia Athletics,Shibe Park,Eddie Hurley,Bill McGowan,Bill McKinley,Red Jones,,,Eddie Hurley;Bill McGowan;Bill McKinley;Red Jones,,
1949/06/26,1949,06,26,PHA194906262,Chicago White Sox,Philadelphia Athletics,Shibe Park,Bill McGowan,Bill McKinley,Red Jones,Eddie Hurley,,,Bill McGowan;Bill McKinley;Red Jones;Eddie Hurley,Jack Onslow ejected by Eddie Hurley,
1949/07/01,1949,07,01,PHA194907010,Boston Red Sox,Philadelphia Athletics,Shibe Park,Jim Honochick,Bill Summers,(none),Bill Grieve,,,Jim Honochick;Bill Summers;Bill Grieve,,
1949/07/02,1949,07,02,PHA194907020,Boston Red Sox,Philadelphia Athletics,Shibe Park,Bill Summers,Johnny Stevens,Bill Grieve,Jim Honochick,,,Bill Summers;Johnny Stevens;Bill Grieve;Jim Honochick,,
1949/07/03,1949,07,03,PHA194907030,Boston Red Sox,Philadelphia Athletics,Shibe Park,Johnny Stevens,Bill Grieve,Jim Honochick,Bill Summers,,,Johnny Stevens;Bill Grieve;Jim Honochick;Bill Summers,,
1949/07/04,1949,07,04,PHA194907041,Washington Senators,Philadelphia Athletics,Shibe Park,Bill Grieve,Jim Honochick,Bill Summers,Johnny Stevens,,,Bill Grieve;Jim Honochick;Bill Summers;Johnny Stevens,,
1949/07/04,1949,07,04,PHA194907042,Washington Senators,Philadelphia Athletics,Shibe Park,Jim Honochick,Bill Summers,Johnny Stevens,Bill Grieve,,,Jim Honochick;Bill Summers;Johnny Stevens;Bill Grieve,,
1949/07/07,1949,07,07,PHA194907070,New York Yankees,Philadelphia Athletics,Shibe Park,Joe Paparella,Cal Hubbard,(none),Charlie Berry,,,Joe Paparella;Cal Hubbard;Charlie Berry,Jimmy Dykes ejected by Cal Hubbard,
1949/07/27,1949,07,27,PHA194907271,St.Louis Browns,Philadelphia Athletics,Shibe Park,Joe Paparella,Cal Hubbard,(none),Charlie Berry,,,Joe Paparella;Cal Hubbard;Charlie Berry,,
1949/07/27,1949,07,27,PHA194907272,St.Louis Browns,Philadelphia Athletics,Shibe Park,Cal Hubbard,Charlie Berry,(none),Joe Paparella,,,Cal Hubbard;Charlie Berry;Joe Paparella,,
1949/07/29,1949,07,29,PHA194907290,Detroit Tigers,Philadelphia Athletics,Shibe Park,Charlie Berry,Joe Paparella,(none),Cal Hubbard,,,Charlie Berry;Joe Paparella;Cal Hubbard,,
1949/07/30,1949,07,30,PHA194907300,Detroit Tigers,Philadelphia Athletics,Shibe Park,Joe Paparella,Cal Hubbard,(none),Charlie Berry,,,Joe Paparella;Cal Hubbard;Charlie Berry,,
1949/07/31,1949,07,31,PHA194907311,Detroit Tigers,Philadelphia Athletics,Shibe Park,Cal Hubbard,Charlie Berry,(none),Joe Paparella,,,Cal Hubbard;Charlie Berry;Joe Paparella,,
1949/07/31,1949,07,31,PHA194907312,Detroit Tigers,Philadelphia Athletics,Shibe Park,Charlie Berry,Joe Paparella,(none),Cal Hubbard,,,Charlie Berry;Joe Paparella;Cal Hubbard,,
1949/08/02,1949,08,02,PHA194908020,Chicago White Sox,Philadelphia Athletics,Shibe Park,Art Passarella,Johnny Stevens,Eddie Rommel,Jim Boyer,,,Art Passarella;Johnny Stevens;Eddie Rommel;Jim Boyer,,
1949/08/03,1949,08,03,PHA194908030,Chicago White Sox,Philadelphia Athletics,Shibe Park,Johnny Stevens,Eddie Rommel,Jim Boyer,Art Passarella,,,Johnny Stevens;Eddie Rommel;Jim Boyer;Art Passarella,,
1949/08/05,1949,08,05,PHA194908050,Cleveland Indians,Philadelphia Athletics,Shibe Park,Eddie Rommel,Jim Boyer,Art Passarella,Johnny Stevens,,,Eddie Rommel;Jim Boyer;Art Passarella;Johnny Stevens,,
1949/08/06,1949,08,06,PHA194908060,Cleveland Indians,Philadelphia Athletics,Shibe Park,Jim Boyer,Art Passarella,Johnny Stevens,Eddie Rommel,,,Jim Boyer;Art Passarella;Johnny Stevens;Eddie Rommel,,
1949/08/07,1949,08,07,PHA194908071,Cleveland Indians,Philadelphia Athletics,Shibe Park,Eddie Rommel,Johnny Stevens,(none),Jim Boyer,,,Eddie Rommel;Johnny Stevens;Jim Boyer,,
1949/08/07,1949,08,07,PHA194908072,Cleveland Indians,Philadelphia Athletics,Shibe Park,Johnny Stevens,Jim Boyer,(none),Eddie Rommel,,,Johnny Stevens;Jim Boyer;Eddie Rommel,,
1949/08/12,1949,08,12,PHA194908120,New York Yankees,Philadelphia Athletics,Shibe Park,Red Jones,Bill McKinley,(none),Bill McGowan,,,Red Jones;Bill McKinley;Bill McGowan,,
1949/08/13,1949,08,13,PHA194908130,New York Yankees,Philadelphia Athletics,Shibe Park,Bill McKinley,Bill McGowan,(none),Red Jones,,,Bill McKinley;Bill McGowan;Red Jones,,
1949/08/14,1949,08,14,PHA194908141,New York Yankees,Philadelphia Athletics,Shibe Park,Bill McGowan,Red Jones,Eddie Hurley,Bill McKinley,,,Bill McGowan;Red Jones;Eddie Hurley;Bill McKinley,,
1949/08/14,1949,08,14,PHA194908142,New York Yankees,Philadelphia Athletics,Shibe Park,Red Jones,Eddie Hurley,Bill McKinley,Bill McGowan,,,Red Jones;Eddie Hurley;Bill McKinley;Bill McGowan,,
1949/08/15,1949,08,15,PHA194908150,New York Yankees,Philadelphia Athletics,Shibe Park,Eddie Hurley,Bill McKinley,Bill McGowan,Red Jones,,,Eddie Hurley;Bill McKinley;Bill McGowan;Red Jones,,
1949/08/17,1949,08,17,PHA194908170,Boston Red Sox,Philadelphia Athletics,Shibe Park,Bill McGowan,Red Jones,Eddie Hurley,Bill McKinley,,,Bill McGowan;Red Jones;Eddie Hurley;Bill McKinley,,
1949/09/05,1949,09,05,PHA194909051,New York Yankees,Philadelphia Athletics,Shibe Park,Joe Paparella,Cal Hubbard,(none),Charlie Berry,,,Joe Paparella;Cal Hubbard;Charlie Berry,,
1949/09/05,1949,09,05,PHA194909052,New York Yankees,Philadelphia Athletics,Shibe Park,Cal Hubbard,Charlie Berry,(none),Joe Paparella,,,Cal Hubbard;Charlie Berry;Joe Paparella,,
1949/09/08,1949,09,08,PHA194909081,Washington Senators,Philadelphia Athletics,Shibe Park,Charlie Berry,Joe Paparella,(none),Cal Hubbard,,,Charlie Berry;Joe Paparella;Cal Hubbard,,
